step,price,value,order_ftrader_sum,order_ttrader_sum,order_mtrader_sum,order_ntrader_sum,order_all_sum,order_ftrader_mean,order_ttrader_mean,order_mtrader_mean,order_ntrader_mean,order_all_mean,order_ftrader_median,order_ttrader_median,order_mtrader_median,order_ntrader_median,order_all_median,order_ftrader_std,order_ttrader_std,order_mtrader_std,order_ntrader_std,order_all_std,position_ftrader_sum,position_ttrader_sum,position_mtrader_sum,position_ntrader_sum,position_all_sum,position_ftrader_mean,position_ttrader_mean,position_mtrader_mean,position_ntrader_mean,position_all_mean,position_ftrader_median,position_ttrader_median,position_mtrader_median,position_ntrader_median,position_all_median,position_ftrader_std,position_ttrader_std,position_mtrader_std,position_ntrader_std,position_all_std,wealth_ftrader_sum,wealth_ttrader_sum,wealth_mtrader_sum,wealth_ntrader_sum,wealth_all_sum,wealth_ftrader_mean,wealth_ttrader_mean,wealth_mtrader_mean,wealth_ntrader_mean,wealth_all_mean,wealth_ftrader_median,wealth_ttrader_median,wealth_mtrader_median,wealth_ntrader_median,wealth_all_median,wealth_ftrader_std,wealth_ttrader_std,wealth_mtrader_std,wealth_ntrader_std,wealth_all_std,cash_ftrader_sum,cash_ttrader_sum,cash_mtrader_sum,cash_ntrader_sum,cash_all_sum,cash_ftrader_mean,cash_ttrader_mean,cash_mtrader_mean,cash_ntrader_mean,cash_all_mean,cash_ftrader_median,cash_ttrader_median,cash_mtrader_median,cash_ntrader_median,cash_all_median,cash_ftrader_std,cash_ttrader_std,cash_mtrader_std,cash_ntrader_std,cash_all_std,portfolio_ftrader_sum,portfolio_ttrader_sum,portfolio_mtrader_sum,portfolio_ntrader_sum,portfolio_all_sum,portfolio_ftrader_mean,portfolio_ttrader_mean,portfolio_mtrader_mean,portfolio_ntrader_mean,portfolio_all_mean,portfolio_ftrader_median,portfolio_ttrader_median,portfolio_mtrader_median,portfolio_ntrader_median,portfolio_all_median,portfolio_ftrader_std,portfolio_ttrader_std,portfolio_mtrader_std,portfolio_ntrader_std,portfolio_all_std
1,100.0,100.22630977269188,129.98065256496915,0.0,0.0,401.68372014566273,531.6643727106317,-0.9434659068205157,0.0,0.0,-0.349184291595025,-0.33877559479856906,0.0,0.0,0.0,0.0,0.0,0.11041688789072104,0.0,0.0,0.007500691619507482,0.0056184397530238805,129.98065256496915,0.0,0.0,401.68372014566273,531.6643727106317,0.9434659068205157,0.0,0.0,-0.349184291595025,-0.15008241343446593,0.0,0.0,0.0,0.0,0.0,0.11041688789072104,0.0,0.0,0.007500691619507482,0.005669641634700825,160038.35518865628,1242539.941066569,224551.46449723997,929646.4766240418,2556776.237376507,4000.958879716407,31063.498526664225,5613.786612431002,3320.1659879430063,6391.940593441268,2275.5121123226213,1760.3807264805087,1533.2913520370862,1629.4424618927483,1648.6640010177998,283.6431236180164,4538.194869199023,330.40066666246963,30.672326010225184,145.1381181109982,156264.49156137425,1242539.941066569,224551.46449723997,939423.6367887028,2562779.5339138852,3906.6122890343554,31063.498526664225,5613.786612431002,3355.0844171025087,6406.948834784715,1920.2622664780547,1760.3807264805087,1533.2913520370862,1657.817307377628,1667.3340257682887,283.62461494235833,4538.194869199023,330.40066666246963,30.60356078753726,145.1308741880955,3773.863627282062,0.0,0.0,-9777.160164660696,-6003.296537378638,94.34659068205157,0.0,0.0,-34.9184291595025,-15.008241343446594,0.0,0.0,0.0,0.0,0.0,11.041688789072102,0.0,0.0,0.7500691619507482,0.5669641634700825
2,99.72002448454033,100.29373376026098,129.98065256496915,0.0,0.0,442.53011845992563,572.5107710248947,0.9434659068205157,0.0,0.0,0.06221759084357292,0.1378989042725526,0.0,0.0,0.0,0.0,0.0,0.11041688789072104,0.0,0.0,0.007842403162691369,0.005783200366901592,119.07101084363107,0.0,0.0,658.4519403894642,777.5229512330947,1.4420166268226668,0.0,0.0,-0.2869667007514521,-0.05667502784374975,0.0,0.0,0.0,0.0,0.0,0.10620671159597958,0.0,0.0,0.010772575222851771,0.007240940469387952,158253.11116159026,1242539.941066569,224551.46449723997,929673.8502786105,2555018.36700401,3956.327779039755,31063.498526664225,5613.786612431002,3320.2637509950364,6387.545917510023,1937.5836099520275,1760.3807264805087,1533.2913520370862,1630.0824089872542,1649.086479678499,283.4642062595694,4538.194869199023,330.40066666246963,30.672108094269067,145.13821615692598,152501.19382823538,1242539.941066569,224551.46449723997,937686.4216776611,2557279.021069704,3812.529845705885,31063.498526664225,5613.786612431002,3348.8800774202186,6393.197552674264,1729.9417568681956,1760.3807264805087,1533.2913520370862,1703.9631735297703,1667.9142890743733,284.0339186285118,4538.194869199023,330.40066666246963,30.615676291436895,145.1341354953266,5751.917333354824,0.0,0.0,-8012.571399051114,-2260.6540656962925,143.79793333387062,0.0,0.0,-28.61632642518256,-5.651635164240731,0.0,0.0,0.0,0.0,0.0,10.590935880773596,0.0,0.0,1.0742414649843315,0.7220667608984654
3,99.23020297291151,100.2946372388886,19.94202880008605,0.0,0.0,345.0967762862559,365.03880508634194,0.4985507200021512,0.0,0.0,-0.04918812882400926,0.015423381823408642,0.3473995030287682,0.0,0.0,0.0,0.0,0.0251512296646799,0.0,0.0,0.006918493124834094,0.004145288845017386,138.01229473704234,0.0,0.0,795.8677652947999,933.8800600318422,1.5142467087393048,0.0,0.0,-0.33615482957546133,-0.08388370982889246,0.0,0.0,0.0,0.0,0.0,0.11418497768068647,0.0,0.0,0.0126910120613364,0.008355667292198402,156532.7025930818,1242539.941066569,224551.46449723997,929713.2077682915,2553337.3159251823,3913.3175648270444,31063.498526664225,5613.786612431002,3320.4043134581852,6383.343289812957,1980.6292561744542,1760.3807264805087,1533.2913520370862,1631.8356081041948,1652.6237795749348,283.59261621234845,4538.194869199023,330.40066666246963,30.671739206831017,145.13887663966128,150522.3422627112,1242539.941066569,224551.46449723997,939053.0871196389,2556666.8349461597,3763.0585565677798,31063.498526664225,5613.786612431002,3353.7610254272827,6391.667087365398,1695.4692336699625,1760.3807264805087,1533.2913520370862,1742.4481936218913,1732.4402938792564,284.1883006322268,4538.194869199023,330.40066666246963,30.670520485293576,145.13850607972537,6010.360330370577,0.0,0.0,-9339.879351347305,-3329.5190209767293,150.25900825926442,0.0,0.0,-33.3567119690975,-8.32379755244181,0.0,0.0,0.0,0.0,0.0,11.330598511711887,0.0,0.0,1.259331702778079,0.8291345613789651
4,99.27694226527076,99.9974112631481,22.867083815462763,0.0,0.0,456.3940691866091,479.26115300207186,0.0722300819166378,0.0,0.0,-0.5666304528183923,-0.38941830878121086,0.0,0.0,0.0,0.0,0.0,0.030085083244681194,0.0,0.0,0.00777122591408685,0.004694485093855916,124.92766705474594,0.0,0.0,980.6501279504683,1105.577795005214,1.6177849765318761,0.0,0.0,-0.9027852823938537,-0.47017120002250995,0.0,0.0,0.0,-0.5534926718786524,0.0,0.10764353378390461,0.0,0.0,0.015075982459662272,0.009645221505321733,156659.86082433217,1242539.941066569,224551.46449723997,929708.8085094114,2553460.074897553,3916.496520608304,31063.498526664225,5613.786612431002,3320.388601819328,6383.650187243882,1898.163999147869,1760.3807264805087,1533.2913520370862,1631.5982390420268,1638.2847162154064,283.600044332972,4538.194869199023,330.40066666246963,30.671751963868843,145.138859326675,150235.51099582107,1242539.941066569,224551.46449723997,954804.0219696934,2572130.9385293243,3755.887774895526,31063.498526664225,5613.786612431002,3410.0143641774785,6430.32734632331,1671.1103954070554,1760.3807264805087,1533.2913520370862,1813.9526882834837,1771.8467643082952,284.267375126881,4538.194869199023,330.40066666246963,30.596541715736773,145.12823994740313,6424.349828511098,0.0,0.0,-25095.213460282193,-18670.863631771106,160.60874571277748,0.0,0.0,-89.62576235815077,-46.67715907942779,0.0,0.0,0.0,-54.949060030347425,0.0,10.686520888694421,0.0,0.0,1.496697440240126,0.9575480985195735
5,99.42038194887502,99.90662870126951,15.836349827094395,0.0,0.0,360.5836753661519,376.4200251932462,0.1035382677925714,0.0,0.0,0.08757477388682751,0.0716561685000364,0.0,0.0,0.0,0.0,0.0,0.02161399112713899,0.0,0.0,0.007090552035253639,0.004206058767539535,135.12135716912937,0.0,0.0,1071.4848195083089,1206.6061766774374,1.2106982641084447,0.0,0.0,-0.8152105085070261,-0.4495775295440739,0.0,0.0,0.0,-0.7534142464031763,0.0,0.11164569070950663,0.0,0.0,0.01616411331907764,0.010211398410367367,154638.48178431063,1242539.941066569,224551.46449723997,929672.5498435366,2551402.437191656,3865.962044607765,31063.498526664225,5613.786612431002,3320.259106584059,6378.506092979141,1907.5247206666868,1760.3807264805087,1533.2913520370862,1630.6869100626336,1642.5684848498101,283.77492014627535,4538.194869199023,330.40066666246963,30.671913335407506,145.13976026741744,149823.75843061053,1242539.941066569,224551.46449723997,952366.1410783977,2569281.305072816,3745.593960765264,31063.498526664225,5613.786612431002,3401.307646708564,6423.203262682044,1688.2089745728676,1760.3807264805087,1533.2913520370862,1787.0261806459514,1746.6768156987325,284.27564828464176,4538.194869199023,330.40066666246963,30.642493847293437,145.1324914360886,4814.72335370006,0.0,0.0,-22693.591234861462,-17878.86788116139,120.36808384250152,0.0,0.0,-81.04854012450517,-44.697169702903466,0.0,0.0,0.0,-74.90473214312763,0.0,11.099857213285116,0.0,0.0,1.6070423200475967,1.0152211301908587
6,99.8678469720633,100.2380429538006,16.28346849693726,0.0,24.758921692602016,326.57892492156947,367.6213151111088,-0.40708671242343153,0.0,0.11867008165823341,-0.1590624392543737,-0.14018537055458138,-0.2342222454828331,0.0,0.0,0.0,0.0,0.023602128931609366,0.0,0.0460772540013777,0.006684055015431052,0.004245918521748557,127.1933947799322,0.0,24.758921692602016,1164.866138496528,1316.8184549690625,1.3334643229111964,0.0,0.11867008165823341,-0.9742729477613998,-0.5367776229760369,0.0,0.0,0.0,-1.3322392519983723,0.0,0.10768579907830478,0.0,0.0460772540013777,0.017426075863912652,0.010997134919037133,156776.76180836515,1242539.941066569,224551.46449723997,929570.4119505907,2553438.579322766,3919.419045209129,31063.498526664225,5613.786612431002,3319.894328394966,6383.596448306912,1915.2197006345718,1760.3807264805087,1533.2913520370862,1629.5419970032049,1646.7180469857199,283.5484236098227,4538.194869199023,330.40066666246963,30.672236014173073,145.13881044285242,151449.9533706371,1242539.941066569,224077.41147503175,956814.0036142856,2574881.3095265217,3786.248834265927,31063.498526664225,5601.935286875795,3417.192870051023,6437.203273816311,1699.9046102575344,1760.3807264805087,1554.2644633486252,1871.0193613732317,1808.5989838724495,284.15023713932896,4538.194869199023,330.5187029699515,30.672886798185786,145.13283806146882,5326.808437728054,0.0,474.0530222082683,-27243.591663695817,-21442.730203759485,133.17021094320137,0.0,11.851325555206708,-97.2985416560565,-53.606825509398746,0.0,0.0,0.0,-133.04786574874953,0.0,10.754348903416496,0.0,4.60163615150248,1.7403046777007947,1.0982601872255342
7,100.05615456244733,100.00889789546925,9.08847009576914,0.0,7.344436168665984,298.5575817649647,314.99048802939984,0.12276605880275185,0.0,0.14833165397672982,0.21470479125511543,0.17740312515652898,0.0,0.0,0.0,0.0,0.0,0.02042518358772342,0.0,0.018681311337110356,0.006459091025707946,0.0038822235373194773,137.6050619058287,0.0,7.344436168665984,1245.4342669873843,1390.3837650618782,0.8018284230987845,0.0,0.14833165397672982,-0.7595681565062844,-0.4366817018468477,0.0,0.0,0.0,-1.7467686591381428,0.0,0.11100516880104719,0.0,0.018681311337110356,0.0185256300228575,0.011477299396639818,154167.72812581886,1242539.941066569,224077.41147503175,929519.0423130635,2550304.122980481,3854.193203145472,31063.498526664225,5601.935286875795,3319.710865403797,6375.760307451207,1896.9529012497933,1760.3807264805087,1554.2644633486252,1629.5292540583232,1642.9372567657808,283.84522803057337,4538.194869199023,330.5187029699515,30.672328055512533,145.1404052506032,150958.61338045343,1242539.941066569,223483.75167915976,950798.8935961324,2567781.1997223124,3773.9653345113366,31063.498526664225,5587.093791978996,3395.710334271903,6419.452999305788,1704.9030891004204,1760.3807264805087,1554.2644633486252,1870.537699089727,1811.7300925568134,284.21666442255275,4538.194869199023,330.76286060786094,30.622350892005308,145.13200814011438,3209.114745365416,0.0,593.6597958719653,-21279.85128306967,-17477.076741832294,80.2278686341354,0.0,14.841494896799135,-75.99946886810598,-43.69269185458073,0.0,0.0,0.0,-174.77495494356492,0.0,11.106750326788134,0.0,1.8691801745751135,1.8536033009337445,1.1483744423896771
8,100.92017354226259,99.77072661798665,21.265435992496478,0.0,3.8498479974726356,277.08221772888453,302.19750171885374,-0.531635899812412,0.0,0.0962461999368159,0.07511900750758024,0.009044335267746565,-0.4174526487153827,0.0,0.0,0.0,0.0,0.026867030675562887,0.0,0.015217860396814609,0.0062608168069966585,0.003816996191322789,145.94636535803792,0.0,3.8498479974726356,1318.1360884975588,1467.93230185307,-0.12312783045004778,0.0,0.0962461999368159,-0.6844491489987041,-0.4818025673504161,0.0,0.0,0.0,-1.242809447545671,0.0,0.1111479841192781,0.0,0.015217860396814609,0.019547331702562613,0.011993164876448859,152607.68159059205,1242539.941066569,223483.75167915976,929335.2835480322,2547966.6578843524,3815.1920397648014,31063.498526664225,5587.093791978996,3319.054584100112,6369.916644710881,1831.3351325637025,1760.3807264805087,1554.2644633486252,1630.8735800587438,1637.2381685726018,283.94078101542493,4538.194869199023,330.76286060786094,30.67324709222896,145.1417359021563,153104.72487126806,1242539.941066569,223095.22435114352,948676.2070794163,2567416.0973683945,3827.6181217817025,31063.498526664225,5577.380608778589,3388.1293109979156,6418.540243420993,1704.9030891004204,1760.3807264805087,1554.2644633486252,1899.0465487309987,1842.1602323853326,284.0178590547635,4538.194869199023,330.809787517496,30.579382180588535,145.12875017402297,-497.04328067604416,0.0,388.5273280162705,-19340.923531384884,-19449.439484044648,-12.426082016901107,0.0,9.713183200406762,-69.07472689780317,-48.62359871011165,0.0,0.0,0.0,-125.4245451262726,0.0,11.217073846190193,0.0,1.5357891121884553,1.9727201077107903,1.2103522806521871
9,101.34998127596444,99.96819532948217,36.99825014195329,0.0,0.0,221.9949366040072,258.9931867459605,-0.9249562535488323,0.0,0.0,0.20447346762146923,0.05063580198014524,-1.102190257297849,0.0,0.0,0.0,0.0,0.02914156510137304,0.0,0.0,0.005570158602788915,0.003487714977425655,150.03571724654023,0.0,0.0,1377.4697438474723,1527.5054610940124,-0.3763819920967208,0.0,0.0,-0.47997568137723495,-0.3736211761737365,0.0,0.0,0.0,-1.2696654555763638,0.0,0.11088592282585688,0.0,0.0,0.020379848833450998,0.012431849497948727,155328.64451633394,1242539.941066569,223095.22435114352,929252.9127175133,2550216.7226515575,3883.2161129083497,31063.498526664225,5577.380608778589,3318.760402562547,6375.541806628899,1915.018966742682,1760.3807264805087,1554.2644633486252,1632.0677516017886,1639.629860767784,283.7448142594094,4538.194869199023,330.809787517496,30.673917554215716,145.14083363933247,156854.49683039848,1242539.941066569,223095.22435114352,942873.6600872534,2565363.3223353634,3921.362420759963,31063.498526664225,5577.380608778589,3367.405928883048,6413.408305838411,1725.7604760662166,1760.3807264805087,1554.2644633486252,1891.5980379075863,1831.6237002259531,283.71059064537826,4538.194869199023,330.809787517496,30.602365452531565,145.13069678635088,-1525.8523140645138,0.0,0.0,-13620.747369740297,-15146.59968380481,-38.146307851612846,0.0,0.0,-48.645526320501034,-37.86649920951201,0.0,0.0,0.0,-128.68057014940334,0.0,11.23828620216863,0.0,0.0,2.0654972976772443,1.2599677138427114
10,101.57386652436504,100.15831530630552,10.130166465866921,0.0,16.56091486470657,242.13236709927068,268.8234484298442,-0.253254161646673,0.0,0.3407573282013139,0.08469020431686497,0.06803345967726956,-0.2323390222063324,0.0,0.0,0.0,0.0,0.014348011018082547,0.0,0.042984277584158945,0.005756731735686884,0.0036711562618593407,149.93442143180846,0.0,16.56091486470657,1412.3099270591536,1578.8052633556683,-0.39579702325364075,0.0,0.3407573282013139,-0.39528547706037,-0.2822038034474917,0.0,0.0,0.0,-0.6620376637698746,0.0,0.110746994715247,0.0,0.042984277584158945,0.021048876163528456,0.012882396632768894,156275.35164644377,1242539.941066569,223095.22435114352,929222.824064611,2551133.3411287647,3906.8837911610954,31063.498526664225,5577.380608778589,3318.6529430878954,6377.833352821918,1925.7925258075325,1760.3807264805087,1554.2644633486252,1632.6897911129088,1639.3554456233658,283.6249412624815,4538.194869199023,330.809787517496,30.67422938988098,145.140383581984,157883.45700687205,1242539.941066569,221710.74277626674,940465.0128646761,2562599.1537143863,3947.0864251718017,31063.498526664225,5542.7685694066695,3358.8036173738456,6406.497884285962,1737.5602624812104,1760.3807264805087,1554.2644633486252,1899.0465487309987,1860.73290533313,283.5862664948845,4538.194869199023,330.25006019800855,30.606423026405295,145.1301505815238,-1608.1053604282529,0.0,1384.4815748767805,-11242.188800065986,-11465.81258561746,-40.20263401070632,0.0,34.61203937191951,-40.15067428594998,-28.664531464043666,0.0,0.0,0.0,-67.2457252938637,0.0,11.249000459181058,0.0,4.366079273979617,2.1380157379221285,1.308514836090797
