step,price,value,order_ftrader_sum,order_ttrader_sum,order_mtrader_sum,order_ntrader_sum,order_all_sum,order_ftrader_mean,order_ttrader_mean,order_mtrader_mean,order_ntrader_mean,order_all_mean,order_ftrader_median,order_ttrader_median,order_mtrader_median,order_ntrader_median,order_all_median,order_ftrader_std,order_ttrader_std,order_mtrader_std,order_ntrader_std,order_all_std,position_ftrader_sum,position_ttrader_sum,position_mtrader_sum,position_ntrader_sum,position_all_sum,position_ftrader_mean,position_ttrader_mean,position_mtrader_mean,position_ntrader_mean,position_all_mean,position_ftrader_median,position_ttrader_median,position_mtrader_median,position_ntrader_median,position_all_median,position_ftrader_std,position_ttrader_std,position_mtrader_std,position_ntrader_std,position_all_std,wealth_ftrader_sum,wealth_ttrader_sum,wealth_mtrader_sum,wealth_ntrader_sum,wealth_all_sum,wealth_ftrader_mean,wealth_ttrader_mean,wealth_mtrader_mean,wealth_ntrader_mean,wealth_all_mean,wealth_ftrader_median,wealth_ttrader_median,wealth_mtrader_median,wealth_ntrader_median,wealth_all_median,wealth_ftrader_std,wealth_ttrader_std,wealth_mtrader_std,wealth_ntrader_std,wealth_all_std,cash_ftrader_sum,cash_ttrader_sum,cash_mtrader_sum,cash_ntrader_sum,cash_all_sum,cash_ftrader_mean,cash_ttrader_mean,cash_mtrader_mean,cash_ntrader_mean,cash_all_mean,cash_ftrader_median,cash_ttrader_median,cash_mtrader_median,cash_ntrader_median,cash_all_median,cash_ftrader_std,cash_ttrader_std,cash_mtrader_std,cash_ntrader_std,cash_all_std,portfolio_ftrader_sum,portfolio_ttrader_sum,portfolio_mtrader_sum,portfolio_ntrader_sum,portfolio_all_sum,portfolio_ftrader_mean,portfolio_ttrader_mean,portfolio_mtrader_mean,portfolio_ntrader_mean,portfolio_all_mean,portfolio_ftrader_median,portfolio_ttrader_median,portfolio_mtrader_median,portfolio_ntrader_median,portfolio_all_median,portfolio_ftrader_std,portfolio_ttrader_std,portfolio_mtrader_std,portfolio_ntrader_std,portfolio_all_std
1,100.0,100.02730481446574,872.7717941331229,0.0,0.0,13.773205949854164,886.545000082977,0.19729423024061887,0.0,0.0,0.02591853421322635,0.14069781458975586,0.0,0.0,0.0,0.0,0.0,0.015549579851202327,0.0,0.0,0.016132761063599795,0.009118453874125921,872.7717941331229,0.0,0.0,13.773205949854164,886.545000082977,-0.19729423024061887,0.0,0.0,0.02591853421322635,-0.13551410774711056,0.0,0.0,0.0,0.0,0.0,0.015549579851202327,0.0,0.0,0.016132761063599795,0.009118945785710729,823683.6586528122,220641.39987352243,184891.58925273689,114972.02850249357,1344188.6762815649,2941.727352331472,5516.034996838061,4622.289731318422,2874.300712562339,3360.471690703913,2000.7739262302277,1669.6211509222107,1900.491981396614,1883.9092982498469,1945.8300565299728,14.48416960872671,308.5126392218133,276.28265192108796,57.10259519929713,15.733333275985231,829207.8970995496,220641.39987352243,184891.58925273689,114868.35436564063,1349609.2405914497,2961.456775355534,5516.034996838061,4622.289731318422,2871.708859141016,3374.0231014786236,1859.0080420696477,1669.6211509222107,1900.491981396614,1883.9092982498469,1850.5799887602197,14.367010874123,308.5126392218133,276.28265192108796,56.79963203185116,15.693169334947058,-5524.238446737325,0.0,0.0,103.67413685290539,-5420.56430988442,-19.729423024061887,0.0,0.0,2.5918534213226354,-13.551410774711057,0.0,0.0,0.0,0.0,0.0,1.5549579851202326,0.0,0.0,1.6132761063599794,0.9118945785710727
2,99.38457871475727,100.0115178420651,872.7717941331229,0.0,0.0,17.428444610215728,890.2002387433387,-0.19729423024061887,0.0,0.0,0.19456048560386588,-0.11864991260804662,0.0,0.0,0.0,0.0,0.0,0.015549579851202327,0.0,0.0,0.0188139283965948,0.009126714086493922,887.2114303072951,0.0,0.0,27.740676103953636,914.9521064112489,0.4028777730833436,0.0,0.0,0.22047901981709223,0.30406234314004976,0.0,0.0,0.0,0.0,0.0,0.015639824667357468,0.0,0.0,0.026834860419383856,0.009201957511682117,845909.2927774382,220641.39987352243,184891.58925273689,114971.39046978806,1366413.6723734853,3021.104617062278,5516.034996838061,4622.289731318422,2874.284761744702,3416.034180933713,1927.301433559288,1669.6211509222107,1900.491981396614,1883.9092982498469,1906.4479390468646,14.366756862595615,308.5126392218133,276.28265192108796,57.10059622337051,15.68737176450395,834698.1382070382,220641.39987352243,184891.58925273689,114094.9018897895,1354326.0292230872,2981.06477931085,5516.034996838061,4622.289731318422,2852.3725472447377,3385.815073057717,1747.9048613361228,1669.6211509222107,1900.491981396614,1881.1852300430396,1751.8652843472373,14.416756759757378,308.5126392218133,276.28265192108796,56.56146983559599,15.706114705291265,11211.15457039975,0.0,0.0,876.4885799985732,12087.643150398326,40.03983775142768,0.0,0.0,21.91221449996433,30.21910787599581,0.0,0.0,0.0,0.0,0.0,1.5543573857379906,0.0,0.0,2.666971297649779,0.9145326706496232
3,99.4724309629132,100.21545687239292,168.04816093070997,0.0,0.0,13.54038564535793,181.5885465760679,0.6001720033239625,0.0,0.0,-0.1809828499405871,0.40202211733271503,0.5996343128420989,0.0,0.0,0.0,0.0,0.0035350931213598,0.0,0.0,0.015303287820526318,0.002257973211867179,918.7991916752565,0.0,0.0,35.186526508333436,953.9857181835898,0.369021530749288,0.0,0.0,0.03949616987650509,0.2622646885121521,0.0,0.0,0.0,0.0,0.0,0.015848110030175225,0.0,0.0,0.031227382266897485,0.009336844414238541,828260.0703679738,220641.39987352243,184891.58925273689,114972.16525289053,1348765.2247471244,2958.071679885621,5516.034996838061,4622.289731318422,2874.304131322264,3371.9130618678096,1815.0677017224523,1669.6211509222107,1900.491981396614,1883.9092982498469,1815.0677017224523,14.384396445334739,308.5126392218133,276.28265192108796,57.101125642730835,15.700033147879797,817981.9791204139,220641.39987352243,184891.58925273689,114815.01405163694,1338329.98229831,2921.364211144334,5516.034996838061,4622.289731318422,2870.375351290924,3345.8249557457743,1694.2011104510568,1669.6211509222107,1900.491981396614,1900.8952941218167,1711.1918046336987,14.422262664626716,308.5126392218133,276.28265192108796,56.785872051149134,15.715185321687224,10278.091247560387,0.0,0.0,157.15120125360596,10435.242448813991,36.7074687412871,0.0,0.0,3.9287800313401444,26.088106122034986,0.0,0.0,0.0,0.0,0.0,1.5764500308692575,0.0,0.0,3.1062636266964603,0.9287586114068052
4,99.57056786608061,100.30118661362384,42.49991889211927,0.0,0.0,12.443723388408614,54.94364228052789,-0.03385624233405561,0.0,0.0,-0.17234534681214753,-0.04093390431505368,0.0,0.0,0.0,0.0,0.0,0.0020520250999780877,0.0,0.0,0.014925075246127854,0.0012936878698508647,889.80342081318,0.0,0.0,36.750644150618406,926.554064963798,0.44703023426864835,0.0,0.0,-0.13284917693564247,0.2996362462944896,0.0,0.0,0.0,0.0,0.0,0.01568343212940377,0.0,0.0,0.031896323797203384,0.009251838757869463,831388.97819566,220641.39987352243,184891.58925273689,114972.3202941625,1351894.2876160822,2969.246350698784,5516.034996838061,4622.289731318422,2874.3080073540627,3379.7357190402035,1856.5416399300293,1669.6211509222107,1900.491981396614,1883.8066871605663,1849.50221539406,14.355215490586463,308.5126392218133,276.28265192108796,57.10151924098811,15.689593135019308,818925.8829974179,220641.39987352243,184891.58925273689,115501.43501368343,1339960.3071373606,2924.735296419348,5516.034996838061,4622.289731318422,2887.535875342086,3349.9007678434004,1691.1834269207561,1669.6211509222107,1900.491981396614,1977.292092404663,1711.1918046336987,14.40863843164712,308.5126392218133,276.28265192108796,56.90935290657204,15.710618740229386,12463.09519824218,0.0,0.0,-529.1147195209335,11933.980478721245,44.511054279436365,0.0,0.0,-13.227867988023338,29.83495119680312,0.0,0.0,0.0,0.0,0.0,1.5616082432138672,0.0,0.0,3.1759350733279215,0.9212108389264764
5,98.76047513586539,100.02510949246656,30.13722976023395,0.0,0.0,20.866295831910364,51.003525592144314,0.07800870351936032,0.0,0.0,0.16075312272247227,0.07068140473579945,0.0,0.0,0.0,0.0,0.0,0.0020186854193754364,0.0,0.0,0.021762936054250268,0.0013677631906423196,951.298777322249,0.0,0.0,52.693198909852185,1003.9919762321009,0.6861946865072694,0.0,0.0,0.027903945786829823,0.48312667513377155,0.0,0.0,0.0,0.0,0.0,0.016149432113962463,0.0,0.0,0.0432594068279139,0.009580819634209599,835744.0092596587,220641.39987352243,184891.58925273689,114976.6251002605,1356253.6234861787,2984.800033070207,5516.034996838061,4622.289731318422,2874.4156275065134,3390.6340587154446,1851.7562415401358,1669.6211509222107,1900.491981396614,1885.030944235554,1842.9818593564733,14.387791708102808,308.5126392218133,276.28265192108796,57.09924566285874,15.698029854577099,816768.7135426125,220641.39987352243,184891.58925273689,114866.39282249758,1337168.0954913697,2917.0311197950427,5516.034996838061,4622.289731318422,2871.6598205624405,3342.920238728422,1688.5884612531863,1669.6211509222107,1900.491981396614,1977.292092404663,1708.2781462489374,14.419959620116101,308.5126392218133,276.28265192108796,56.73022979627617,15.714754703796773,18975.295717045967,0.0,0.0,110.23227776290966,19085.527994808872,67.76891327516414,0.0,0.0,2.755806944072743,47.71381998702216,0.0,0.0,0.0,0.0,0.0,1.5949255887493359,0.0,0.0,4.272319572420477,0.946206299265568
6,98.06112381947827,100.16301896906285,109.55676132428282,0.0,1.3198956535671418,22.491306194013042,133.36796317186304,0.2391644522386211,0.0,0.03299739133917855,-0.28934300147885095,0.1417805555530675,0.0,0.0,0.0,0.0,0.0,0.0027509617305946916,0.0,0.003657589130556494,0.02061894989236652,0.0017887578186671057,1005.1151692680742,0.0,1.3198956535671418,62.84431332085619,1069.2793782424978,1.3151832765446223,0.0,0.03299739133917855,-0.26143905569202114,0.8977841271459513,0.0,0.0,0.0,-0.20105437682968041,0.0,0.01665062123056785,0.0,0.003657589130556494,0.05064143292273251,0.010004587442247364,846313.085788073,220641.39987352243,184891.58925273689,114975.84451381177,1366821.919428144,3022.546734957403,5516.034996838061,4622.289731318422,2874.3961128452947,3417.0547985703597,1928.0659596852893,1669.6211509222107,1900.491981396614,1886.0878427424218,1893.177719023576,14.377460741117,308.5126392218133,276.28265192108796,57.09551706723879,15.690551808867305,810201.9477526391,220641.39987352243,184762.15880162365,116001.3248182703,1331606.8312460552,2893.578384830854,5516.034996838061,4619.053970040592,2900.0331204567574,3329.0170781151387,1670.1254410837041,1669.6211509222107,1892.3101254665148,2050.4531234655938,1695.8343306495076,14.40658599389537,308.5126392218133,276.29672307382697,57.315731903959524,15.715014435499233,36111.13803543381,0.0,129.4304511132387,-1025.4803044585103,35215.08818208853,128.96835012654935,0.0,3.2357612778309672,-25.637007611462757,88.03772045522136,0.0,0.0,0.0,-19.715618140743334,0.0,1.6327786301619476,0.0,0.35866730061227825,4.965955824231876,0.9810610879370161
7,97.81856863451333,100.14908718020608,176.11680521045884,0.0,13.946568251151971,18.424199665765254,208.487573127376,0.628988590037353,0.0,-0.11054871501335549,0.07944641237547437,0.4371817827623589,0.8372607929834146,0.0,0.0,0.0,0.0,0.003377916901638817,0.0,0.034232944084941,0.019815160725558993,0.00244705024944475,1042.8052742335412,0.0,13.946568251151971,70.91206870510631,1127.6639111898003,1.4572270078335554,0.0,-0.11054871501335549,-0.18199264331654677,0.9908047696504985,0.0,0.0,0.0,-0.0751945490005439,0.0,0.01687553664494462,0.0,0.034232944084941,0.05577692074187803,0.010244673738269712,832886.7347773826,220641.39987352243,184762.15880162365,114978.38104975222,1353268.6745022815,2974.5954813477924,5516.034996838061,4619.053970040592,2874.459526243805,3383.1716862557005,1873.5711893370467,1669.6211509222107,1892.3101254665148,1886.4544055940464,1863.525870570339,14.372088189226464,308.5126392218133,276.29672307382697,57.095529962900706,15.694330280065111,792974.4539544688,220641.39987352243,185194.7074843033,115690.47144460167,1314501.0327568965,2832.051621265959,5516.034996838061,4629.867687107583,2892.2617861150416,3286.25258189224,1588.9506542560684,1669.6211509222107,1852.1533462641269,2037.770323761324,1642.7550379821996,14.404939521462383,308.5126392218133,276.21265832986626,57.323927891451625,15.721414354247065,39912.28082291328,0.0,-432.5486826796468,-712.0903948494454,38767.641745384186,142.54386008183312,0.0,-10.813717066991169,-17.802259871236135,96.91910436346045,0.0,0.0,0.0,-7.355423152350979,0.0,1.6507408395477599,0.0,3.3486175905342583,5.456018549811206,1.002119321205132
8,97.79243594092608,100.44401050343787,61.44119588762911,0.0,11.791686706513886,14.701798484929991,87.93468107907297,0.14204373128893297,0.0,-0.2200302029493516,0.2208810382164193,0.09951569542895984,0.0,0.0,0.0,0.0,0.0,0.0022060890433243567,0.0,0.02391140327096298,0.016087203460792107,0.0016020903515766127,1090.952589410778,0.0,11.791686706513886,73.72711460828572,1176.4713907255777,1.814648176982144,0.0,-0.2200302029493516,0.03888839489987254,1.252139543082553,0.0,0.0,0.0,0.11512043439380293,0.0,0.017030375465915116,0.0,0.02391140327096298,0.05732368934228245,0.010382477406187491,838773.511625258,220641.39987352243,185194.7074843033,114978.57128807153,1359588.1902711564,2995.6196843759208,5516.034996838061,4629.867687107583,2874.464282201788,3398.9704756778874,1885.3848094780606,1669.6211509222107,1852.1533462641269,1886.48243577325,1863.4360138028048,14.372677848443697,308.5126392218133,276.21265832986626,57.09552147733935,15.691215767106101,789085.0292564617,220641.39987352243,186055.39906538304,114826.45165338786,1310608.2798487546,2818.1608187730762,5516.034996838061,4651.384976634577,2870.661291334697,3276.5206996218867,1570.5523194040256,1669.6211509222107,1852.1533462641269,1895.60936780618,1630.5598746172836,14.403369150745627,308.5126392218133,276.0642299467276,57.42460632214111,15.722010353426445,49688.48236879648,0.0,-860.6915810797373,152.11963468364922,48979.91042240041,177.45886560284464,0.0,-21.517289526993434,3.80299086709122,122.44977605600101,0.0,0.0,0.0,11.257907705947556,0.0,1.6654419018004232,0.0,2.338354372633298,5.605823217902703,1.0153277566527026
9,98.29719261912271,100.72147313575215,100.07792736160486,0.0,6.4174727606617665,17.155666715576526,123.65106683784315,0.3574211691485888,0.0,0.03198774112527323,-0.12282820433644183,0.2411107720828953,0.3210560168190284,0.0,0.0,0.0,0.0,0.002905186095952801,0.0,0.01673385656326906,0.01677457359698955,0.0019096443979957378,1061.138820275763,0.0,6.4174727606617665,82.42270556928518,1149.97899860571,1.5575298329036855,0.0,0.03198774112527323,-0.0839398094365693,1.0850756762014504,0.0,0.0,0.0,-0.2038220554894255,0.0,0.016954325521086017,0.0,0.01673385656326906,0.06197747239219059,0.01028519642519727,822115.8767522644,220641.39987352243,186055.39906538304,114979.35645515277,1343792.032146322,2936.1281312580886,5516.034996838061,4651.384976634577,2874.4839113788184,3359.4800803658077,1829.8188914873635,1669.6211509222107,1852.1533462641269,1886.4353270183578,1829.8188914873635,14.368757638528784,308.5126392218133,276.0642299467276,57.09524578055159,15.69538790880109,779247.6499536758,220641.39987352243,185929.62685934934,115309.39835981671,1301128.0750463645,2783.027321263125,5516.034996838061,4648.240671483734,2882.7349589954174,3252.8201876159087,1518.2745849208516,1669.6211509222107,1852.1533462641269,2021.1685001424628,1595.468737590259,14.401625036180299,308.5126392218133,275.8218526897822,57.669861258699356,15.722370516873257,42868.2267985898,0.0,125.77220603366462,-330.0419046639562,42663.9570999595,153.10080999496358,0.0,3.1443051508416153,-8.251047616598907,106.65989274989879,0.0,0.0,0.0,-20.035135848469576,0.0,1.6665626014735004,0.0,1.6448911218604299,6.092211541781518,1.0110059341331283
10,98.91408895110652,100.8310276769678,71.99313634196838,0.0,3.2239040608881453,25.05103991283945,100.268080315696,-0.2571183440784585,0.0,0.08059760152220363,0.28867579574245206,-0.1430555011284554,-0.22729404588234559,0.0,0.0,0.0,0.0,0.0024306468211036003,0.0,0.01058127434402973,0.021557478206068816,0.0016751048731652699,1054.2207975782542,0.0,3.2239040608881453,89.2250725326679,1146.6697741718108,1.4473302586568952,0.0,0.08059760152220363,0.20473598630588274,1.0416645398426352,0.0,0.0,0.0,-0.46265798596285435,0.0,0.016609699970443877,0.0,0.01058127434402973,0.06537808060149816,0.010061436063283701,826453.9645506705,220641.39987352243,185929.62685934934,114977.2851687308,1348002.2764522734,2951.6213019666793,5516.034996838061,4648.240671483734,2874.4321292182694,3370.005691130682,1833.0206869749786,1669.6211509222107,1852.1533462641269,1885.5897647181318,1830.9499864180284,14.347131565395946,308.5126392218133,275.8218526897822,57.09367404199679,15.682451044032131,786368.7854456746,220641.39987352243,185610.73732630082,114167.23422629267,1306788.1568717908,2808.459948020263,5516.034996838061,4640.268433157521,2854.180855657317,3266.970392179474,1561.4759977497006,1669.6211509222107,1852.1533462641269,2021.1685001424628,1623.598699530383,14.400662800555953,308.5126392218133,275.87130835570576,57.08984145877124,15.717559398448854,40085.17910499652,0.0,318.8895330485235,810.0509424381039,41214.119580483144,143.16135394641614,0.0,7.972238326213088,20.25127356095261,103.03529895120786,0.0,0.0,0.0,-45.76339317746957,0.0,1.6429333403276771,0.0,1.046637111681418,6.466813280069201,0.9952177817395151
