step,price,value,order_ftrader_sum,order_ttrader_sum,order_mtrader_sum,order_ntrader_sum,order_all_sum,order_ftrader_mean,order_ttrader_mean,order_mtrader_mean,order_ntrader_mean,order_all_mean,order_ftrader_median,order_ttrader_median,order_mtrader_median,order_ntrader_median,order_all_median,order_ftrader_std,order_ttrader_std,order_mtrader_std,order_ntrader_std,order_all_std,position_ftrader_sum,position_ttrader_sum,position_mtrader_sum,position_ntrader_sum,position_all_sum,position_ftrader_mean,position_ttrader_mean,position_mtrader_mean,position_ntrader_mean,position_all_mean,position_ftrader_median,position_ttrader_median,position_mtrader_median,position_ntrader_median,position_all_median,position_ftrader_std,position_ttrader_std,position_mtrader_std,position_ntrader_std,position_all_std,wealth_ftrader_sum,wealth_ttrader_sum,wealth_mtrader_sum,wealth_ntrader_sum,wealth_all_sum,wealth_ftrader_mean,wealth_ttrader_mean,wealth_mtrader_mean,wealth_ntrader_mean,wealth_all_mean,wealth_ftrader_median,wealth_ttrader_median,wealth_mtrader_median,wealth_ntrader_median,wealth_all_median,wealth_ftrader_std,wealth_ttrader_std,wealth_mtrader_std,wealth_ntrader_std,wealth_all_std,cash_ftrader_sum,cash_ttrader_sum,cash_mtrader_sum,cash_ntrader_sum,cash_all_sum,cash_ftrader_mean,cash_ttrader_mean,cash_mtrader_mean,cash_ntrader_mean,cash_all_mean,cash_ftrader_median,cash_ttrader_median,cash_mtrader_median,cash_ntrader_median,cash_all_median,cash_ftrader_std,cash_ttrader_std,cash_mtrader_std,cash_ntrader_std,cash_all_std,portfolio_ftrader_sum,portfolio_ttrader_sum,portfolio_mtrader_sum,portfolio_ntrader_sum,portfolio_all_sum,portfolio_ftrader_mean,portfolio_ttrader_mean,portfolio_mtrader_mean,portfolio_ntrader_mean,portfolio_all_mean,portfolio_ftrader_median,portfolio_ttrader_median,portfolio_mtrader_median,portfolio_ntrader_median,portfolio_all_median,portfolio_ftrader_std,portfolio_ttrader_std,portfolio_mtrader_std,portfolio_ntrader_std,portfolio_all_std
1,100.0,99.86275539050996,276.57131184695027,0.0,0.0,36.737813000183344,313.30912484713366,-0.2233160986712356,0.0,0.0,0.10515412288862609,-0.02954049394565238,0.0,0.0,0.0,0.0,0.0,0.03931030806072518,0.0,0.0,0.006972944293693479,0.004980737865482526,276.57131184695027,0.0,0.0,36.737813000183344,313.30912484713366,0.2233160986712356,0.0,0.0,0.10515412288862609,0.08211755538996543,0.0,0.0,0.0,0.0,0.0,0.03931030806072518,0.0,0.0,0.006972944293693479,0.004977043916830628,269863.6872509918,330759.5553689227,248448.35588808657,372375.19960513624,1221446.7981131363,2698.6368725099187,3307.5955536892275,2484.483558880867,3723.7519960513614,3053.6169952828436,1842.8410158867998,1790.7970618775641,1533.7580835533843,1538.4403957265743,1632.6095540308424,31.24673001390671,55.36188001512097,29.524076777168847,87.79092750484752,14.043413486076144,267630.52626427944,330759.5553689227,248448.35588808657,371323.6583762499,1218162.0958975384,2676.3052626427952,3307.5955536892275,2484.483558880867,3713.236583762499,3045.4052397438472,1760.6812368190347,1790.7970618775641,1533.7580835533843,1529.0819947466885,1606.4456740529745,30.214624153804106,55.36188001512097,29.524076777168847,87.82384550510422,14.01166251233914,2233.160986712355,0.0,0.0,1051.541228886261,3284.702215598615,22.33160986712356,0.0,0.0,10.515412288862608,8.211755538996542,0.0,0.0,0.0,0.0,0.0,3.931030806072518,0.0,0.0,0.6972944293693479,0.4977043916830628
2,99.15525912472964,99.97708524638827,276.57131184695027,0.0,0.0,57.03209251653289,333.60340436348315,0.2233160986712356,0.0,0.0,-0.018995923970324805,0.0510800436752277,0.0,0.0,0.0,0.0,0.0,0.03931030806072518,0.0,0.0,0.008622840982320149,0.005017882485224409,287.9120647613835,0.0,0.0,73.0050167378068,360.9170814991903,1.0907492873641866,0.0,0.0,0.08615819891830127,0.294226871570622,0.0,0.0,0.0,0.0,0.0,0.03961652876452797,0.0,0.0,0.01062039954935681,0.005236462973416725,276231.58252410346,330759.5553689227,248448.35588808657,372366.3168065555,1227805.8105876679,2762.3158252410353,3307.5955536892275,2484.483558880867,3723.663168065554,3069.514526469171,1786.5939341653775,1790.7970618775641,1533.7580835533843,1538.3757476332253,1632.6095540308424,30.46868391494631,55.36188001512097,29.524076777168847,87.79118243353943,14.014538524851753,265416.22970123246,330759.5553689227,248448.35588808657,371512.01295260893,1216136.1539108506,2654.162297012325,3307.5955536892275,2484.483558880867,3715.1201295260903,3040.3403847771274,1582.9411026402458,1790.7970618775641,1533.7580835533843,1571.1661628100449,1580.000915109716,29.673898340886765,55.36188001512097,29.524076777168847,87.81016181256949,13.993476722681836,10815.352822871011,0.0,0.0,854.3038539464163,11669.656676817425,108.15352822871013,0.0,0.0,8.543038539464163,29.174141692043573,0.0,0.0,0.0,0.0,0.0,3.9281871752690756,0.0,0.0,1.0530684693246364,0.5192228430261875
3,98.87247102893315,99.99487111198789,86.74331886929511,0.0,0.0,49.98013351535598,136.723452384651,0.867433188692951,0.0,0.0,0.013723895365466655,0.22028927101460444,0.959070731148671,0.0,0.0,0.0,0.0,0.011984347325581991,0.0,0.0,0.0077846401184616994,0.0020104476241213196,312.6066905622025,0.0,0.0,93.52311299708907,406.1298035592919,1.1281845459660313,0.0,0.0,0.09988209428376793,0.3070166600624498,0.0,0.0,0.0,0.0,0.0,0.0411555993152326,0.0,0.0,0.012540792736283895,0.005488536523422135,267994.3428030063,330759.5553689227,248448.35588808657,372363.8803552545,1219566.13441527,2679.9434280300625,3307.5955536892275,2484.483558880867,3723.638803552545,3048.9153360381756,1760.6812368190347,1790.7970618775641,1533.7580835533843,1538.5460572887566,1622.0150030403806,30.04931464735598,55.36188001512097,29.524076777168847,87.79121860677262,14.003607121470031,256839.70341937453,330759.5553689227,248448.35588808657,371376.32140791643,1207423.9360843007,2568.397034193746,3307.5955536892275,2484.483558880867,3713.763214079164,3018.559840210751,1511.6729146190528,1790.7970618775641,1533.7580835533843,1560.1557764466138,1566.5895157351333,29.44160342380607,55.36188001512097,29.524076777168847,87.75564960616501,13.984472429429015,11154.639383631651,0.0,0.0,987.5589473381015,12142.19833096976,111.54639383631653,0.0,0.0,9.875589473381014,30.355495827424384,0.0,0.0,0.0,0.0,0.0,4.069155800973716,0.0,0.0,1.2399391664980848,0.5426651684032966
4,98.18042784392544,100.06325280776464,30.10495710594904,0.0,0.0,51.04623371717104,81.15119082312009,0.03743525860184462,0.0,0.0,-0.09525075369681278,-0.014453873773742038,0.0,0.0,0.0,0.0,0.0,0.0075980122100220305,0.0,0.0,0.007936486102909084,0.001373727879707431,332.6037942513366,0.0,0.0,115.35286465524085,447.9566589065773,1.72864637385622,0.0,0.0,0.0046313405869551575,0.4333194286107938,0.0,0.0,0.0,0.0,0.0,0.04224578387031363,0.0,0.0,0.014706080742065787,0.005876606853238732,273444.0865063822,330759.5553689227,248448.35588808657,372356.9680829891,1225008.9658463805,2734.440865063823,3307.5955536892275,2484.483558880867,3723.5696808298917,3062.522414615952,1772.7401640822259,1790.7970618775641,1533.7580835533843,1538.9628415813186,1624.1764332798275,30.417679142406172,55.36188001512097,29.524076777168847,87.79090883740963,14.013776533279731,256472.16244877686,330759.5553689227,248448.35588808657,372311.4973829573,1207991.5710887432,2564.721624487769,3307.5955536892275,2484.483558880867,3723.1149738295735,3019.9789277218592,1511.6729146190528,1790.7970618775641,1533.7580835533843,1575.159464079852,1568.3349423777827,29.6366177240333,55.36188001512097,29.524076777168847,87.7326157300477,13.98953699346058,16971.9240576054,0.0,0.0,45.470700031819376,17017.394757637212,169.719240576054,0.0,0.0,0.45470700031819355,42.54348689409305,0.0,0.0,0.0,0.0,0.0,4.147709134989396,0.0,0.0,1.4438492991633316,0.5769677751215231
5,98.01637786342476,100.25960227852796,60.046182789018886,0.0,0.0,41.288075670845785,101.33425845986469,0.6004618278901889,0.0,0.0,0.25519087842390786,0.21391317657852418,0.0,0.0,0.0,0.0,0.0,0.010131153644353979,0.0,0.0,0.006497591212138174,0.0016206420083189654,349.99627100688963,0.0,0.0,130.14249235147287,480.13876335836244,1.8480707184960081,0.0,0.0,0.259822219010863,0.5269732343767178,0.0,0.0,0.0,0.1693004916633648,0.0,0.04347511072239976,0.0,0.0,0.016310132642320542,0.006095202830218105,268700.77289351565,330759.5553689227,248448.35588808657,372356.8921058559,1220265.576256381,2687.007728935157,3307.5955536892275,2484.483558880867,3723.5689210585588,3050.6639406409527,1760.6641898775356,1790.7970618775641,1533.7580835533843,1539.2336999496174,1622.2377416824593,30.077163106315666,55.36188001512097,29.524076777168847,87.79079166188173,14.004198000851204,250586.65310727205,330759.5553689227,248448.35588808657,369810.2088262676,1199604.7731905486,2505.8665310727215,3307.5955536892275,2484.483558880867,3698.1020882626763,2999.011932976373,1491.3477213476433,1790.7970618775641,1533.7580835533843,1529.273759249205,1555.1240854730117,29.450568185444553,55.36188001512097,29.524076777168847,87.7731949513216,13.98855269221103,18114.119786243562,0.0,0.0,2546.683279588225,20660.80306583178,181.14119786243563,0.0,0.0,25.466832795882254,51.65200766457947,0.0,0.0,0.0,16.59422096333996,0.0,4.2612728802209645,0.0,0.0,1.5986601240722687,0.5974297037608739
6,98.55362356809285,100.47687831194398,23.879666878304988,0.0,13.530908614362946,71.26104164818948,108.67161714085742,0.11942434463978799,0.0,0.06922333888344931,-0.337820708037929,-0.03729325612867293,0.0,0.0,0.0,-0.09071044914280324,0.0,0.0055162684586456704,0.0,0.0068847188665886174,0.008891883462520084,0.0016226322359941924,334.45315842535547,0.0,13.530908614362946,146.21500511499303,494.19907215471153,1.754417375998556,0.0,0.06922333888344931,-0.077998489027066,0.43641055646373483,0.0,0.0,0.0,-0.1026404660605586,0.0,0.04241694040462919,0.0,0.0068847188665886174,0.018394902478435886,0.006126055309075427,266700.1018821709,330759.5553689227,248448.35588808657,372370.85094297014,1218278.8640821506,2667.001018821709,3307.5955536892275,2484.483558880867,3723.7085094296995,3045.6971602053754,1760.6812368190347,1790.7970618775641,1533.7580835533843,1538.9923507763297,1616.4545399551976,30.345433742168904,55.36188001512097,29.524076777168847,87.7909683226284,14.01402773336845,249409.6829166225,330759.5553689227,247766.13479984202,373139.5543156152,1201074.9274010027,2494.0968291662257,3307.5955536892275,2477.661347998421,3731.395543156153,3002.687318502507,1473.5883854206336,1790.7970618775641,1533.7580835533843,1539.6112667025898,1548.0546123434392,29.602888147947723,55.36188001512097,29.561796777889057,87.74472032847784,13.995720569194305,17290.4189655483,0.0,682.2210882445988,-768.7033726453488,17203.93668114754,172.9041896554829,0.0,6.822210882445988,-7.6870337264534845,43.00984170286885,0.0,0.0,0.0,-10.115589854985902,0.0,4.180343177548053,0.0,0.6785139915499214,1.8128842944315486,0.6037449488879363
7,98.5798343355077,100.44473022329889,21.302566664071406,0.0,19.40938299872685,61.65139093987666,102.36334060267495,-0.09365334249745218,0.0,0.115837102380474,-0.20763029710658104,-0.046361634305889805,0.0,0.0,0.0,0.0,0.0,0.005437117046016968,0.0,0.010713216799788199,0.008685046385981707,0.0018699821146655963,343.56468604258555,0.0,19.40938299872685,155.5520708866314,518.526139927944,1.6929560222980853,0.0,0.115837102380474,-0.285628786133647,0.38079108463622807,0.0,0.0,0.0,-0.20703184070662162,0.0,0.042808615521821344,0.0,0.010713216799788199,0.02014811816965816,0.006342206730139842,267022.04843700374,330759.5553689227,247766.13479984202,372370.6465029445,1217918.3851087124,2670.2204843700365,3307.5955536892275,2477.661347998421,3723.7064650294446,3044.7959627717823,1760.6812368190347,1790.7970618775641,1533.7580835533843,1538.9632733843653,1616.4633223536212,30.03193328677104,55.36188001512097,29.561796777889057,87.79098559871154,14.005081423672353,250332.91601545902,330759.5553689227,246624.21456358483,375186.3703447952,1202903.0562927616,2503.329160154591,3307.5955536892275,2466.242145635849,3751.863703447952,3007.2576407319048,1489.3596640128412,1790.7970618775641,1533.7580835533843,1596.9935628973424,1563.0633336609276,29.453419493218593,55.36188001512097,29.605665884910653,87.64233159315414,13.98416046823707,16689.132421544535,0.0,1141.920236257237,-2815.723841850709,15015.32881595106,166.8913242154453,0.0,11.41920236257237,-28.157238418507085,37.53832203987765,0.0,0.0,0.0,-20.40916455903398,0.0,4.220066226273591,0.0,1.0561071373234987,1.9861981513371338,0.6252136887787275
8,98.16607318301216,100.17381700781453,12.379623556586736,0.0,9.284982013759077,65.55684956104184,87.22145513138761,-0.06146135370047077,0.0,0.02535700939376383,-0.03966328268116936,-0.018941906746969075,0.0,0.0,0.0,0.0,0.0,0.005369954727656708,0.0,0.006192251633949038,0.008952635112380106,0.0015138904454847445,339.31804299371004,0.0,9.284982013759077,187.96294141768465,536.5659664251539,1.8182742562533263,0.0,0.02535700939376383,-0.32529206881481637,0.3795847992080684,0.0,0.0,0.0,-0.254841123527181,0.0,0.04256888002638438,0.0,0.006192251633949038,0.023764824693070997,0.006472774442456737,268785.54236060305,330759.5553689227,246624.21456358483,372382.4647125181,1218551.77700563,2687.8554236060295,3307.5955536892275,2466.242145635849,3723.8246471251814,3046.379442514072,1760.6812368190347,1790.7970618775641,1533.7580835533843,1539.4547198843252,1621.9058500792034,30.380254986069147,55.36188001512097,29.605665884910653,87.79026828312999,14.018111454460774,250936.25798998776,330759.5553689227,246375.29475959972,375575.72921583103,1203646.837334341,2509.3625798998787,3307.5955536892275,2463.752947595998,3755.75729215831,3009.1170933358535,1492.2240938802697,1790.7970618775641,1533.7580835533843,1603.418261306629,1573.0855811606912,29.644115568654765,55.36188001512097,29.63310605856601,87.6709640875465,13.994227530756342,17849.2843706151,0.0,248.91980398505473,-3193.2645033128683,14904.939671287286,178.49284370615104,0.0,2.4891980398505473,-31.93264503312869,37.26234917821822,0.0,0.0,0.0,-25.016752382210292,0.0,4.178819791988913,0.0,0.607869027065868,2.3328995200014617,0.6354068496153388
9,97.68204885295651,99.88561742660727,12.5318233955241,0.0,11.505211795713333,59.43474448715627,83.47177967839373,0.125318233955241,0.0,-0.0750093080115087,0.13550031923403683,0.046452311294442286,0.0,0.0,0.0,0.0,0.0,0.004298300933199122,0.0,0.006338209874907902,0.008584612529151752,0.0014494751086127089,349.32212170219833,0.0,11.505211795713333,206.59207956004826,567.4194130579602,1.8318118235005065,0.0,-0.0750093080115087,-0.18979174958077957,0.3917526914770546,0.0,0.0,0.0,-0.03161568839763196,0.0,0.04340194948220135,0.0,0.006338209874907902,0.025987319675561924,0.006683383562831245,267605.6370081096,330759.5553689227,246375.29475959972,372398.2096400862,1217138.6967767186,2676.0563700810962,3307.5955536892275,2463.752947595998,3723.982096400862,3042.846741941796,1759.3624619862276,1790.7970618775641,1533.7580835533843,1540.4773997096609,1622.546888680968,30.076699345825745,55.36188001512097,29.63310605856601,87.78952834937314,14.00943637661837,249712.12380484954,330759.5553689227,247108.0010485604,374252.13433553,1201831.814557863,2497.1212380484967,3307.5955536892275,2471.080010485605,3742.5213433553,3004.579536394657,1485.2472542994346,1790.7970618775641,1533.7580835533843,1576.2555108068796,1557.4804204521251,29.465474520022337,55.36188001512097,29.62770379025622,87.72715289457767,13.992807923509408,17893.51320325998,0.0,-732.7062889606655,-1853.92469544378,15306.882218855526,178.93513203259985,0.0,-7.327062889606655,-18.539246954437797,38.26720554713885,0.0,0.0,0.0,-3.0882852185773353,0.0,4.239591349633943,0.0,0.6191293266410449,2.5384946301056375,0.6528465996875283
10,97.01112981867178,99.79701870745834,13.52892418775889,0.0,4.605375183425052,44.17398700819334,62.30828637937727,0.013537567247180391,0.0,-0.02627691839747469,0.2243292418809843,0.0528974726826725,0.0,0.0,0.0,0.0,0.0,0.004027314635874634,0.0,0.0026029193662141788,0.006674385332748723,0.001053599059895493,377.0129239838173,0.0,4.605375183425052,214.87995707033627,596.4982562375787,2.3352891776715494,0.0,-0.02627691839747469,0.03453749230020473,0.5858874378935698,0.0,0.0,0.0,0.02057498055841156,0.0,0.04410965374237609,0.0,0.0026029193662141788,0.027092607436422802,0.006932160879709545,272235.6984934085,330759.5553689227,247108.0010485604,372410.9431298206,1222514.1980407124,2722.356984934085,3307.5955536892275,2471.080010485605,3724.109431298206,3056.2854951017807,1777.612619658716,1790.7970618775641,1533.7580835533843,1542.2059571638572,1631.505161078197,30.390407420848156,55.36188001512097,29.62770379025622,87.78884973285766,14.017408585396831,249580.79433548512,330759.5553689227,247362.91640274963,372075.89101490605,1199779.1571220641,2495.8079433548514,3307.5955536892275,2473.6291640274967,3720.7589101490594,2999.4478928051585,1475.7486642333151,1790.7970618775641,1538.161292589752,1552.095551370082,1557.7833036744441,29.60577757367824,55.36188001512097,29.636653237751926,87.79813460289192,14.002740374993786,22654.904157923378,0.0,-254.9153541892062,335.0521149146538,22735.04091864884,226.54904157923391,0.0,-2.5491535418920614,3.350521149146539,56.8376022966221,0.0,0.0,0.0,1.9960021099687117,0.0,4.279127345458309,0.0,0.25251214854333853,2.628284457141125,0.6724967590254206
