step,price,value,order_ftrader_sum,order_ttrader_sum,order_mtrader_sum,order_ntrader_sum,order_all_sum,order_ftrader_mean,order_ttrader_mean,order_mtrader_mean,order_ntrader_mean,order_all_mean,order_ftrader_median,order_ttrader_median,order_mtrader_median,order_ntrader_median,order_all_median,order_ftrader_std,order_ttrader_std,order_mtrader_std,order_ntrader_std,order_all_std,position_ftrader_sum,position_ttrader_sum,position_mtrader_sum,position_ntrader_sum,position_all_sum,position_ftrader_mean,position_ttrader_mean,position_mtrader_mean,position_ntrader_mean,position_all_mean,position_ftrader_median,position_ttrader_median,position_mtrader_median,position_ntrader_median,position_all_median,position_ftrader_std,position_ttrader_std,position_mtrader_std,position_ntrader_std,position_all_std,wealth_ftrader_sum,wealth_ttrader_sum,wealth_mtrader_sum,wealth_ntrader_sum,wealth_all_sum,wealth_ftrader_mean,wealth_ttrader_mean,wealth_mtrader_mean,wealth_ntrader_mean,wealth_all_mean,wealth_ftrader_median,wealth_ttrader_median,wealth_mtrader_median,wealth_ntrader_median,wealth_all_median,wealth_ftrader_std,wealth_ttrader_std,wealth_mtrader_std,wealth_ntrader_std,wealth_all_std,cash_ftrader_sum,cash_ttrader_sum,cash_mtrader_sum,cash_ntrader_sum,cash_all_sum,cash_ftrader_mean,cash_ttrader_mean,cash_mtrader_mean,cash_ntrader_mean,cash_all_mean,cash_ftrader_median,cash_ttrader_median,cash_mtrader_median,cash_ntrader_median,cash_all_median,cash_ftrader_std,cash_ttrader_std,cash_mtrader_std,cash_ntrader_std,cash_all_std,portfolio_ftrader_sum,portfolio_ttrader_sum,portfolio_mtrader_sum,portfolio_ntrader_sum,portfolio_all_sum,portfolio_ftrader_mean,portfolio_ttrader_mean,portfolio_mtrader_mean,portfolio_ntrader_mean,portfolio_all_mean,portfolio_ftrader_median,portfolio_ttrader_median,portfolio_mtrader_median,portfolio_ntrader_median,portfolio_all_median,portfolio_ftrader_std,portfolio_ttrader_std,portfolio_mtrader_std,portfolio_ntrader_std,portfolio_all_std
1,100.0,100.39803007330168,130.04692612597978,0.0,0.0,193.56963013118812,323.6165562571682,-0.10390978812084875,0.0,0.0,-0.046490342420642115,-0.04293421850653435,0.0,0.0,0.0,0.0,0.0,0.11415016602838468,0.0,0.0,0.003365188806638489,0.004076906868000773,130.04692612597978,0.0,0.0,193.56963013118812,323.6165562571682,0.10390978812084875,0.0,0.0,-0.046490342420642115,-0.022152260882364605,0.0,0.0,0.0,0.0,0.0,0.11415016602838468,0.0,0.0,0.003365188806638489,0.0040779461375712,75730.63644212896,86376.75869103076,119380.97326551631,805727.7527426038,1087216.1211412803,1893.265911053224,2159.4189672757693,2984.5243316379074,2877.5991169378694,2718.0403028531987,1402.2695115062522,1592.705335172087,1715.1548708224918,1633.0870818492454,1618.5901157767023,44.49094050169542,33.91232831551437,88.8261513797383,20.422555654331017,12.427950949441767,75314.99728964556,86376.75869103076,119380.97326551631,807029.4823303818,1088102.2115765745,1882.874932241139,2159.4189672757693,2984.5243316379074,2882.2481511799338,2720.2555289414354,1465.5536366419483,1592.705335172087,1715.1548708224918,1669.1449001175968,1650.864739693387,37.87573164880318,33.91232831551437,88.8261513797383,20.408373773286446,12.39920790531861,415.63915248339526,0.0,0.0,-1301.7295877779795,-886.0904352945844,10.390978812084878,0.0,0.0,-4.649034242064212,-2.2152260882364607,0.0,0.0,0.0,0.0,0.0,11.415016602838467,0.0,0.0,0.33651888066384894,0.40779461375711995
2,100.63304919860508,100.54067489038364,130.04692612597978,0.0,0.0,159.95301805718313,289.99994418316277,0.10390978812084875,0.0,0.0,0.0027704017934159103,0.012330260067476012,0.0,0.0,0.0,0.0,0.0,0.11415016602838468,0.0,0.0,0.0030732836537478232,0.003997295471006585,136.7297603781474,0.0,0.0,282.49358826251984,419.2233486406675,-0.7225037977955744,0.0,0.0,-0.04371994062722621,-0.10285433821861578,0.0,0.0,0.0,0.0,0.0,0.11548203451208308,0.0,0.0,0.004638572690214028,0.004547157704191807,71988.41652764863,86376.75869103076,119380.97326551631,805719.5121538803,1083465.660638076,1799.710413191216,2159.4189672757693,2984.5243316379074,2877.5696862638574,2708.6641515951897,1310.3297150076003,1592.705335172087,1715.1548708224918,1632.6703541752167,1610.8206710886948,38.35459882607439,33.91232831551437,88.8261513797383,20.42266306385231,12.412097040972483,74896.72693683827,86376.75869103076,119380.97326551631,806951.4200159883,1087605.8789093732,1872.4181734209571,2159.4189672757693,2984.5243316379074,2881.9693571999574,2719.0146972734333,1373.0468382780757,1592.705335172087,1715.1548708224918,1644.2562046730247,1607.0097414801467,33.90182982354071,33.91232831551437,88.8261513797383,20.41389428365429,12.391505349022403,-2908.3104091896416,0.0,0.0,-1231.9078621079293,-4140.218271297573,-72.70776022974104,0.0,0.0,-4.3996709360997475,-10.350545678243927,0.0,0.0,0.0,0.0,0.0,11.621309260609465,0.0,0.0,0.4667937137456142,0.45759434495975015
3,101.40988359233461,100.48174074324568,33.05654343665692,0.0,0.0,137.29663425347516,170.35317769013213,-0.8264135859164231,0.0,0.0,0.04452854750152655,-0.05147137534057372,-0.4904043815231205,0.0,0.0,0.0,0.0,0.03734431143922045,0.0,0.0,0.002763930792438246,0.002097767093058942,150.95777211977745,0.0,0.0,338.8748881948681,489.83266031464535,-1.1064680419955546,0.0,0.0,0.0008086068743003502,-0.11008077938754522,0.0,0.0,0.0,0.0,0.0,0.11491245783891399,0.0,0.0,0.005437510774430068,0.004871201869891261,73760.71534521828,86376.75869103076,119380.97326551631,805710.0024708805,1085228.449772646,1844.0178836304576,2159.4189672757693,2984.5243316379074,2877.535723110286,2713.071124431614,1356.8243554619241,1592.705335172087,1715.1548708224918,1632.3657515051113,1617.4459996518947,37.77354402089805,33.91232831551437,88.8261513797383,20.4227722381732,12.408425930097254,78248.98715871459,86376.75869103076,119380.97326551631,805687.0422667618,1089693.7613820229,1956.2246789678654,2159.4189672757693,2984.5243316379074,2877.4537223812918,2724.2344034550583,1491.195933492761,1592.705335172087,1715.1548708224918,1642.3400540944976,1614.5118198357468,33.615639425245504,33.91232831551437,88.8261513797383,20.4208984457925,12.391023750857823,-4488.271813496303,0.0,0.0,22.9602041185332,-4465.311609377771,-112.2067953374076,0.0,0.0,0.08200072899475999,-11.163279023444428,0.0,0.0,0.0,0.0,0.0,11.653258972753328,0.0,0.0,0.5514173346670186,0.49398801458043545
4,101.27626576450936,100.00854159412488,27.600308395509913,0.0,0.0,178.17271625120912,205.77302464671897,-0.3839642441999803,0.0,0.0,-0.11498573794108688,-0.11888644097875885,0.0,0.0,0.0,0.0,0.0,0.030043771833193057,0.0,0.0,0.0031111606604273924,0.002064101275013804,144.157740163431,0.0,0.0,409.24299960373327,553.4007397671639,-1.3783432372928826,0.0,0.0,-0.11417713106678652,-0.21775831547603883,0.0,0.0,0.0,-0.29995470697164,0.0,0.11097106973834356,0.0,0.0,0.006426410357801914,0.005209366494176371,74220.70751170973,86376.75869103076,119380.97326551631,805709.9722184784,1085688.4116867355,1855.5176877927433,2159.4189672757693,2984.5243316379074,2877.5356150659923,2714.2210292168365,1293.1339509355043,1592.705335172087,1715.1548708224918,1632.4182734048434,1617.5866229095495,37.810407753581174,33.91232831551437,88.8261513797383,20.422759973847214,12.408027102010456,79804.44575230124,86376.75869103076,119380.97326551631,808947.7335901194,1094509.9112989684,1995.1111438075316,2159.4189672757693,2984.5243316379074,2889.0990485361413,2736.27477824742,1546.633739347938,1592.705335172087,1715.1548708224918,1635.8427359942525,1626.8714661614529,33.894925484829386,33.91232831551437,88.8261513797383,20.42743876933354,12.394607598184997,-5583.738240591526,0.0,0.0,-3237.7613716417454,-8821.49961223328,-139.59345601478816,0.0,0.0,-11.563433470149091,-22.05374903058318,0.0,0.0,0.0,-30.378292620575344,0.0,11.238735550992384,0.0,0.0,0.6508428433085424,0.5275851855289365
5,101.91909212517753,99.83101086494574,10.875007811893113,0.0,0.0,159.29397587236667,170.16898368425976,-0.27187519529732784,0.0,0.0,0.04965370611271224,0.007570074749165789,0.0,0.0,0.0,0.0,0.0,0.01725278202367405,0.0,0.0,0.0030770634965221954,0.0018952196681082465,151.40951411135228,0.0,0.0,455.8396501984898,607.2491643098414,-1.7219391226656326,0.0,0.0,-0.06452342495407429,-0.21736030973441528,-1.2896374187288018,0.0,0.0,-0.05928825055570347,0.0,0.10894081288888897,0.0,0.0,0.0071992317558665225,0.0055622550750483645,73892.87779226739,86376.75869103076,119380.97326551631,805689.4213189805,1085340.031067795,1847.3219448066845,2159.4189672757693,2984.5243316379074,2877.462218996357,2713.350077669486,1428.652692267813,1592.705335172087,1715.1548708224918,1632.6172566643927,1617.9190582215997,37.313610309549006,33.91232831551437,88.8261513797383,20.42279651616208,12.406930312878924,80912.81667534362,86376.75869103076,119380.97326551631,807530.7486087745,1094201.297240666,2022.8204168835905,2159.4189672757693,2984.5243316379074,2884.038387888483,2735.5032431016652,1586.3247132916995,1592.705335172087,1715.1548708224918,1626.3882674543875,1609.6910538847983,33.91759037073642,33.91232831551437,88.8261513797383,20.436640202837868,12.398576606813338,-7019.938883076238,0.0,0.0,-1841.3272897953593,-8861.266172871594,-175.49847207690598,0.0,0.0,-6.576168892126276,-22.15316543217899,-131.4386748874969,0.0,0.0,-6.04260467032735,0.0,11.103148745014405,0.0,0.0,0.7337391645566637,0.5668999874175905
6,101.33625296973908,99.82003420459782,21.345820397849266,0.0,2.593887357719967,179.43025615363194,203.3699639092013,-0.3435958853727502,0.0,0.04500626654536981,-0.0594940128515148,-0.0715047708787984,0.0,0.0,0.0,0.0,0.0,0.023575727440860738,0.0,0.008864682946788455,0.0031519181016034935,0.0020205741927343834,143.98411887425124,0.0,2.593887357719967,493.99697824845543,640.574984480426,-1.473400542966099,0.0,0.04500626654536981,-0.12401743780558909,-0.22965163410598527,0.0,0.0,0.0,-0.23803193726027788,0.0,0.1104003271776691,0.0,0.008864682946788455,0.007950302412112089,0.005894525835163334,76333.20985181286,86376.75869103076,119380.97326551631,805699.9512169618,1087790.893025322,1908.3302462953216,2159.4189672757693,2984.5243316379074,2877.4998257748634,2719.477232563304,1339.3103676991057,1592.705335172087,1715.1548708224918,1632.4368421045083,1622.9596420419848,38.53894037658487,33.91232831551437,88.8261513797383,20.422800765474722,12.408012291672469,82305.56545772341,86376.75869103076,119198.5426090417,809218.840702997,1097099.7074607932,2057.639136443085,2159.4189672757693,2979.963565226042,2890.067288224989,2742.749268651982,1591.403193852077,1592.705335172087,1735.2609130680705,1622.4306837487688,1613.1242015568646,34.62413014155065,33.91232831551437,88.88536064916352,20.426911029191093,12.394435900778525,-5972.35560591054,0.0,182.430656474604,-3518.8894860352957,-9308.814435471228,-149.30889014776352,0.0,4.5607664118650995,-12.56746245012606,-23.27203608867808,0.0,0.0,0.0,-24.12126460908458,0.0,11.187555482818235,0.0,0.8983137535922869,0.8056538564197174,0.5973291611687741
7,100.88290746766104,100.03578981391587,17.54352817092061,0.0,7.229940157561108,141.46561726186468,166.23908559034638,0.2485385796995338,0.0,-0.18074850393902772,-0.05077085619178794,-0.02876059175820095,0.0,0.0,0.0,0.0,0.0,0.022599211390343713,0.0,0.027340014550125986,0.002859466029096378,0.002024020704526107,155.13240493081213,0.0,7.229940157561108,550.3675564379934,712.7299015263663,-1.2565777702331515,0.0,-0.18074850393902772,-0.17478829399737703,-0.26608443321538183,-0.6691556154854936,0.0,0.0,-0.3224269049805792,0.0,0.11610348444424312,0.0,0.027340014550125986,0.008746659720182562,0.006389011762217821,76231.94491939049,86376.75869103076,119198.5426090417,805715.6935862913,1087522.9398057552,1905.7986229847622,2159.4189672757693,2979.963565226042,2877.556048522472,2718.8073495143876,1505.738525489818,1592.705335172087,1735.2609130680705,1631.9964629597698,1626.6868512525066,37.88110026416937,33.91232831551437,88.88536064916352,20.42274838203224,12.406463365903035,81302.6336762045,86376.75869103076,119927.91999295367,810652.9759474269,1098260.2883076156,2032.565841905113,2159.4189672757693,2998.1979998238417,2895.1891998122396,2745.65072076904,1585.7195467452823,1592.705335172087,1799.2306791163787,1667.757418956487,1627.982561072497,34.055695346015106,33.91232831551437,88.68840313996064,20.44118054896532,12.400957147132209,-5070.688756814035,0.0,-729.377383911964,-4937.282361134961,-10737.348501860959,-126.76721892035087,0.0,-18.2344345977991,-17.63315128976772,-26.843371254652403,-67.50636403848883,0.0,0.0,-32.52736362024011,0.0,11.712857077861603,0.0,2.758140158024866,0.8823884632022951,0.6445420824176185
8,100.97544359450644,100.24194229000463,18.613152950281773,0.0,16.30503653848531,131.4748216372727,166.39301112603988,0.2168227727329473,0.0,-0.1973623703548843,0.1516385073545595,0.10809299538599795,0.0,0.0,0.0,0.0,0.0,0.02317237276691956,0.0,0.03120097313764631,0.00267521856224377,0.002002507998136982,147.11498871680902,0.0,16.30503653848531,559.0181430074562,722.4381682627504,-1.238585304774265,0.0,-0.1973623703548843,-0.023149786642817523,-0.1597996181628872,0.0,0.0,0.0,-0.18379024776036806,0.0,0.11483227203002452,0.0,0.03120097313764631,0.009031675127791856,0.006528198551971806,75424.21462671176,86376.75869103076,119927.91999295367,805711.1648014032,1087440.058112099,1885.6053656677946,2159.4189672757693,2998.1979998238417,2877.5398742907273,2718.6001452802498,1316.8695508544745,1592.705335172087,1799.2306791163787,1631.948303473179,1623.4020265197669,38.46748608723878,33.91232831551437,88.68840313996064,20.422748968445084,12.407936867187672,80426.88264988051,86376.75869103076,120725.07010877156,806365.681594509,1093894.3930441914,2010.6720662470127,2159.4189672757693,3018.126752719289,2879.877434266104,2734.73598261048,1551.0588204901292,1592.705335172087,1799.2306791163787,1663.9807889304698,1619.2158519937334,34.34184926187852,33.91232831551437,87.87469816169829,20.42325134745277,12.38620287151024,-5002.668023168734,0.0,-797.1501158179085,-654.5167931054651,-6454.334932092112,-125.06670057921838,0.0,-19.928752895447712,-2.337559975376678,-16.135837330230284,0.0,0.0,0.0,-18.55830179594741,0.0,11.595239607196763,0.0,3.150532103154116,0.9119774024302534,0.6591877446583676
9,100.51403764339913,100.36042285211752,13.285538027241188,0.0,6.250274078034067,104.95527784716882,124.49108995244401,0.017992465458886643,0.0,-0.048460044316251255,0.02232976594992332,0.01258407827920986,0.0,0.0,0.0,0.0,0.0,0.022946738684134552,0.0,0.013228553967109574,0.0024564030756312216,0.001660121145424573,157.2129135182028,0.0,6.250274078034067,579.6678632465728,743.1310508428095,-0.9965141968093164,0.0,-0.048460044316251255,-0.0008200206928942145,-0.10507143859758271,-0.3224041842537133,0.0,0.0,-0.1257244706518728,0.0,0.12075753952600676,0.0,0.013228553967109574,0.009267831909539961,0.00666397526337545,76347.9962162523,86376.75869103076,120725.07010877156,805714.1556072144,1089163.9806232692,1908.6999054063074,2159.4189672757693,3018.126752719289,2877.550555740051,2722.9099515581725,1501.5015267234535,1592.705335172087,1799.2306791163787,1632.3972532958212,1634.6232267369865,37.720443748732336,33.91232831551437,87.87469816169829,20.422658644409424,12.399311616629662,80354.54283586325,86376.75869103076,120919.90669751575,805737.2342126364,1093388.4424370464,2008.8635708965808,2159.4189672757693,3022.9976674378936,2877.632979330845,2733.471106092616,1576.2724669875151,1592.705335172087,1799.2306791163787,1632.6354015028805,1605.147217026583,33.74072277759128,33.91232831551437,87.47099750282305,20.4598394778716,12.402495343832632,-4006.546619610931,0.0,-194.83658874417875,-23.078605422302985,-4224.461813777411,-100.16366549027329,0.0,-4.870914718604469,-0.08242359079393478,-10.56115453444353,-32.40614631246713,0.0,0.0,-12.637074175798773,0.0,12.137827873641301,0.0,1.3296553714177888,0.9315472054281955,0.6698230604776007
10,100.72286883262761,100.26191203254112,18.414509830986475,0.0,11.466692926562292,91.43072570465954,121.31192846220831,0.2420711079649486,0.0,-0.2866673231640573,-0.18777220654914226,-0.13590016610431047,0.0,0.0,0.0,0.0,0.0,0.025093487733721397,0.0,0.026625431212469575,0.002217161047752144,0.0017663070309695541,148.2051667344703,0.0,11.466692926562292,591.3523736418407,751.0242333028738,-1.1568219534496684,0.0,-0.2866673231640573,-0.18859222724203648,-0.27636348673079814,0.0,0.0,0.0,-0.2501494331689219,0.0,0.116502143553364,0.0,0.026625431212469575,0.009461134873006295,0.006722868047871025,74718.52194243373,86376.75869103076,120919.90669751575,805714.1076583634,1087729.2949893435,1867.9630485608434,2159.4189672757693,3022.9976674378936,2877.5503844941545,2719.323237473359,1296.0504849641072,1592.705335172087,1799.2306791163787,1632.1404716197226,1624.1150088782333,38.35042565836959,33.91232831551437,87.47099750282305,20.422625558063622,12.400179736446779,79379.25897763434,86376.75869103076,122074.86490510189,811032.8617052219,1098863.7442789893,1984.4814744408584,2159.4189672757693,3051.8716226275474,2896.5459346615075,2747.1593606974725,1517.2173962587794,1592.705335172087,1799.2306791163787,1670.4410091352156,1620.4297199479347,34.21450915413247,33.91232831551437,87.42808079248202,20.461382398505993,12.406670760122156,-4660.7370352006,0.0,-1154.9582075861526,-5318.754046858766,-11134.44928964552,-116.518425880015,0.0,-28.873955189653813,-18.99555016735274,-27.8361232241138,0.0,0.0,0.0,-25.19576854562947,0.0,11.734430123845433,0.0,2.6817898156257223,0.9529526468216121,0.6771465565647765
