step,price,value,order_ftrader_sum,order_ttrader_sum,order_mtrader_sum,order_ntrader_sum,order_all_sum,order_ftrader_mean,order_ttrader_mean,order_mtrader_mean,order_ntrader_mean,order_all_mean,order_ftrader_median,order_ttrader_median,order_mtrader_median,order_ntrader_median,order_all_median,order_ftrader_std,order_ttrader_std,order_mtrader_std,order_ntrader_std,order_all_std,position_ftrader_sum,position_ttrader_sum,position_mtrader_sum,position_ntrader_sum,position_all_sum,position_ftrader_mean,position_ttrader_mean,position_mtrader_mean,position_ntrader_mean,position_all_mean,position_ftrader_median,position_ttrader_median,position_mtrader_median,position_ntrader_median,position_all_median,position_ftrader_std,position_ttrader_std,position_mtrader_std,position_ntrader_std,position_all_std,wealth_ftrader_sum,wealth_ttrader_sum,wealth_mtrader_sum,wealth_ntrader_sum,wealth_all_sum,wealth_ftrader_mean,wealth_ttrader_mean,wealth_mtrader_mean,wealth_ntrader_mean,wealth_all_mean,wealth_ftrader_median,wealth_ttrader_median,wealth_mtrader_median,wealth_ntrader_median,wealth_all_median,wealth_ftrader_std,wealth_ttrader_std,wealth_mtrader_std,wealth_ntrader_std,wealth_all_std,cash_ftrader_sum,cash_ttrader_sum,cash_mtrader_sum,cash_ntrader_sum,cash_all_sum,cash_ftrader_mean,cash_ttrader_mean,cash_mtrader_mean,cash_ntrader_mean,cash_all_mean,cash_ftrader_median,cash_ttrader_median,cash_mtrader_median,cash_ntrader_median,cash_all_median,cash_ftrader_std,cash_ttrader_std,cash_mtrader_std,cash_ntrader_std,cash_all_std,portfolio_ftrader_sum,portfolio_ttrader_sum,portfolio_mtrader_sum,portfolio_ntrader_sum,portfolio_all_sum,portfolio_ftrader_mean,portfolio_ttrader_mean,portfolio_mtrader_mean,portfolio_ntrader_mean,portfolio_all_mean,portfolio_ftrader_median,portfolio_ttrader_median,portfolio_mtrader_median,portfolio_ntrader_median,portfolio_all_median,portfolio_ftrader_std,portfolio_ttrader_std,portfolio_mtrader_std,portfolio_ntrader_std,portfolio_all_std
1,100.0,99.90955637604264,107.89750964551725,0.0,0.0,241.8820139189577,349.7795235644745,0.5242118428934791,0.0,0.0,0.021369070057143016,0.06737953332934803,0.0,0.0,0.0,0.0,0.0,0.10267872304078576,0.0,0.0,0.0037899299246956673,0.003920747136445948,107.89750964551725,0.0,0.0,241.8820139189577,349.7795235644745,-0.5242118428934791,0.0,0.0,0.021369070057143016,-0.0374628352493478,0.0,0.0,0.0,0.0,0.0,0.10267872304078576,0.0,0.0,0.0037899299246956673,0.003923252553490235,147786.2653847718,158840.92514494687,79755.94992947894,1011826.7129676457,1398209.8534268436,3694.6566346192967,3971.0231286236735,1993.8987482369737,3613.666832027307,3495.5246335671095,1740.2598717347055,2012.8434468647351,1336.8416761073108,1773.4637273209858,1730.0437339922346,160.71217649156188,130.89743877973285,45.49211018504035,23.70871011386078,15.435384401331216,149883.11275634574,158840.92514494687,79755.94992947894,1011228.3790060459,1399708.3668368186,3747.0778189086445,3971.0231286236735,1993.8987482369737,3611.5299250215926,3499.2709170920443,1740.2598717347055,2012.8434468647351,1336.8416761073108,1695.5954747471988,1682.220478515078,159.9889419251641,130.89743877973285,45.49211018504035,23.74878089889635,15.449545951672441,-2096.847371573917,0.0,0.0,598.3339616000039,-1498.5134099739091,-52.42118428934791,0.0,0.0,2.1369070057143023,-3.74628352493478,0.0,0.0,0.0,0.0,0.0,10.267872304078576,0.0,0.0,0.37899299246956675,0.3923252553490235
2,100.01188771298104,100.16719989700836,107.89750964551725,0.0,0.0,229.81607533962227,337.71358498513933,-0.5242118428934791,0.0,0.0,0.04569962331499002,-0.0204314479688549,0.0,0.0,0.0,0.0,0.0,0.10267872304078576,0.0,0.0,0.003590693251476297,0.0038602343425445584,109.48905721845178,0.0,0.0,333.8368912148039,443.32594843325586,-0.34925745917854234,0.0,0.0,0.06706869337213305,0.01202233944263889,0.0,0.0,0.0,0.02632617285968586,0.0,0.10295320403454804,0.0,0.0,0.005277110180966835,0.0044718115399496935,150583.01348350546,158840.92514494687,79755.94992947894,1011826.7840958697,1401006.6726537999,3764.575337087637,3971.0231286236735,1993.8987482369737,3613.6670860566787,3502.5166816345036,1740.2598717347055,2012.8434468647351,1336.8416761073108,1773.478513349815,1730.0545327226168,159.9999629149568,130.89743877973285,45.49211018504035,23.708705706477488,15.428802971239714,151980.20939511686,158840.92514494687,79755.94992947894,1009948.6374393053,1400525.7219088476,3799.5052348779222,3971.0231286236735,1993.8987482369737,3606.9594194260885,3501.3143047721187,1618.1232218221714,2012.8434468647351,1336.8416761073108,1709.0927291479106,1674.35503719978,159.9230684909317,130.89743877973285,45.49211018504035,23.77197157483639,15.461533960274785,-1397.1959116114176,0.0,0.0,1878.1466565652356,480.95074495381584,-34.92989779028544,0.0,0.0,6.707666630590125,1.2023768623845432,0.0,0.0,0.0,2.632930243955431,0.0,10.296544281594844,0.0,0.0,0.5277737508678841,0.44723431360706156
3,99.96356735690519,100.12527743336177,6.998175348597471,0.0,0.0,245.8784069138033,252.87658226240075,0.17495438371493677,0.0,0.0,0.07778855886250047,0.071947429575244,0.0,0.0,0.0,0.0,0.0,0.010199280299922365,0.0,0.0,0.003679399614421568,0.0021802530609885285,109.50825089573956,0.0,0.0,405.53502832116084,515.0432792169006,-0.3474980387604951,0.0,0.0,0.1448572522346335,0.06665027268819394,0.0,0.0,0.0,0.10329472436580989,0.0,0.10297360784844625,0.0,0.0,0.006510950929571578,0.005002924096643632,149891.16107812081,158840.92514494687,79755.94992947894,1011825.8766765902,1400313.9128291362,3747.279026953021,3971.0231286236735,1993.8987482369737,3613.6638452735333,3500.7847820728402,1740.2598717347055,2012.8434468647351,1336.8416761073108,1773.3570016872281,1730.0444051084312,159.99145128408196,130.89743877973285,45.49211018504035,23.708733477118894,15.4285526079321,151280.64682228188,158840.92514494687,79755.94992947894,1007771.3513231393,1397648.8732198465,3782.016170557048,3971.0231286236735,1993.8987482369737,3599.1833975826403,3494.122183049618,1605.8399081897578,2012.8434468647351,1336.8416761073108,1696.4167234744546,1672.5155470328687,159.91706201121409,130.89743877973285,45.49211018504035,23.7654635174597,15.457604728641511,-1389.4857441610884,0.0,0.0,4054.5253534500366,2665.0396092889496,-34.73714360402721,0.0,0.0,14.48044769089299,6.662599023222373,0.0,0.0,0.0,10.325709136754593,0.0,10.293609184141697,0.0,0.0,0.6508578818057328,0.5001101399163198
4,100.59536217004626,99.95003671528136,0.07037681672188967,0.0,0.0,182.96925768061763,183.03963449733956,0.0017594204180472416,0.0,0.0,-0.08728792986978587,-0.060925608867045386,0.0,0.0,0.0,0.0,0.0,7.232858766072786e-05,0.0,0.0,0.0031837789947537247,0.0018663424750203733,107.0871443020751,0.0,0.0,455.0973975551819,562.1845418572573,-0.5694328098464041,0.0,0.0,0.057569322364847623,-0.01664475532924707,0.0,0.0,0.0,0.07668815493329273,0.0,0.1007776705675053,0.0,0.0,0.00729395988091216,0.005326504844370539,148982.27525139516,158840.92514494687,79755.94992947894,1011851.5022935591,1399430.652619381,3724.556881284879,3971.0231286236735,1993.8987482369737,3613.755365334141,3498.5766315484516,1740.2598717347055,2012.8434468647351,1336.8416761073108,1775.0913582363632,1730.7774702840948,159.65072247825682,130.89743877973285,45.49211018504035,23.70843131857634,15.424728095700047,151273.5672409154,158840.92514494687,79755.94992947894,1010229.9643802706,1400100.4066956108,3781.8391810228854,3971.0231286236735,1993.8987482369737,3607.964158500965,3500.2510167390287,1605.8399081897578,2012.8434468647351,1336.8416761073108,1754.219947517542,1665.6798373656627,159.91447562165706,130.89743877973285,45.49211018504035,23.72810001433445,15.438162391253872,-2291.291989520244,0.0,0.0,1621.537913289278,-669.7540762309617,-57.2822997380061,0.0,0.0,5.791206833175992,-1.6743851905774159,0.0,0.0,0.0,7.714472719667202,0.0,10.137766269391808,0.0,0.0,0.7337385358741462,0.5358216839199603
5,100.6320991445,100.32312878941028,8.877390843436359,0.0,0.0,213.01473262855936,221.89212347199575,-0.22193477108590898,0.0,0.0,0.13128889754250125,0.06970875117115997,0.0,0.0,0.0,0.0,0.0,0.009123588870968601,0.0,0.0,0.0034310789376741546,0.0020471784427379845,108.76891980045097,0.0,0.0,519.913310747734,628.6822305481845,-0.49375291241948993,0.0,0.0,0.18885821990734888,0.08282546269319523,0.0,0.0,0.0,0.3539566120136869,0.0,0.10217986854676668,0.0,0.0,0.008192882020530586,0.005785325681153741,150179.42203499717,158840.92514494687,79755.94992947894,1011852.0944719225,1400628.3915813456,3754.4855508749306,3971.0231286236735,1993.8987482369737,3613.757480256866,3501.570978953364,1740.2598717347055,2012.8434468647351,1336.8416761073108,1775.1376559654113,1730.820095826551,160.14949861543468,130.89743877973285,45.49211018504035,23.70842828063045,15.430070665301642,152166.91771641653,158840.92514494687,79755.94992947894,1006530.6387211311,1397294.4315119723,3804.1729429104143,3971.0231286236735,1993.8987482369737,3594.7522811468957,3493.2360787799335,1605.8399081897578,2012.8434468647351,1336.8416761073108,1709.9815289090966,1673.1687707974158,160.24312380572397,130.89743877973285,45.49211018504035,23.761250457675906,15.458825108741875,-1987.4956814193495,0.0,0.0,5321.455750791635,3333.9600693722837,-49.68739203548374,0.0,0.0,19.005199109970118,8.334900173430709,0.0,0.0,0.0,35.61939687301266,0.0,10.282574662170202,0.0,0.0,0.8244669157692255,0.5821894675290853
6,101.15220350964935,100.73366384720583,3.0271958970765667,0.0,1.9075324345232778,220.3425298063182,225.2772581379181,0.07567989742691417,0.0,-0.047688310863081944,0.1258809631778037,0.09091583288084581,0.0,0.0,0.0,0.0,0.0,0.003556131628455678,0.0,0.007326213988270712,0.0035065547174215317,0.0020737694382508033,108.221073263682,0.0,1.9075324345232778,577.6485631263959,687.7771688246014,-0.5184060065740936,0.0,-0.047688310863081944,0.3147391830851526,0.16370799641588926,0.0,0.0,0.0,0.14480957712950826,0.0,0.10171156515574893,0.0,0.007326213988270712,0.00925296286043815,0.00631948721352787,149763.19378586757,158840.92514494687,79755.94992947894,1011879.5977476022,1400239.6666078947,3744.0798446466906,3971.0231286236735,1993.8987482369737,3613.8557062414343,3500.5991665197375,1740.2598717347055,2012.8434468647351,1336.8416761073108,1775.080473076087,1731.4221801564636,159.9402055122731,130.89743877973285,45.49211018504035,23.708229445192973,15.427742206955728,151860.7101809719,158840.92514494687,79948.9010384971,1002965.3604156327,1393615.8967800466,3796.5177545242977,3971.0231286236735,1998.7225259624277,3582.0191443415442,3484.039741950121,1605.8399081897578,2012.8434468647351,1354.476287852514,1697.7558343255992,1662.2357967101793,160.0938124238894,130.89743877973285,45.44305890796116,23.78180642284271,15.467251276736866,-2097.516395104294,0.0,-192.95110901815548,8914.237331969241,6623.769827846791,-52.437909877607346,0.0,-4.823777725453887,31.836561899890143,16.559424569616976,0.0,0.0,0.0,14.647807815950284,0.0,10.288348937919277,0.0,0.7410626882967988,0.9359575823262669,0.639230056699398
7,101.36187158056065,100.56818410887618,0.98612376618415,0.0,0.9392233368992193,182.49350020888818,184.41884731197155,-0.02465309415460375,0.0,-0.023480583422480484,-0.10165685825789755,-0.07597316853823671,0.0,0.0,0.0,0.0,0.0,0.0011584271496555185,0.0,0.003712606220231501,0.0030988629630515087,0.0018206990754092562,106.34533421747729,0.0,0.9392233368992193,606.915416255996,714.1999738103729,-0.6028142636533058,0.0,-0.023480583422480484,0.21308232482725503,0.0865281426714999,0.0,0.0,0.0,0.2935262782473995,0.0,0.1001930621441696,0.0,0.003712606220231501,0.009701884654192404,0.006515879037628854,149516.5702523481,158840.92514494687,79948.9010384971,1011898.0751596612,1400204.471595454,3737.914256308704,3971.0231286236735,1998.7225259624277,3613.921696998792,3500.5111789886346,1740.2598717347055,2012.8434468647351,1354.476287852514,1775.1066024620113,1731.7971119387805,159.81546399441407,130.89743877973285,45.44305890796116,23.70811507227187,15.42592426579834,151960.66553152236,158840.92514494687,80044.10247375735,1005850.5166509985,1396696.209801224,3799.01663828806,3971.0231286236735,2001.1025618439337,3592.323273753564,3491.740524503062,1605.8399081897578,2012.8434468647351,1354.476287852514,1705.510733341633,1669.5988780009898,160.14247862843155,130.89743877973285,45.49610459790841,23.78709983840615,15.470862672604602,-2444.0952791742643,0.0,-95.20143526024431,6047.558508663713,3508.2617942292,-61.102381979356615,0.0,-2.3800358815061076,21.598423245227536,8.770654485573003,0.0,0.0,0.0,29.75237292123282,0.0,10.155756298320451,0.0,0.376316714924296,0.9834011864076625,0.660461694246603
8,101.7229607265599,100.62849398408089,3.3763302831684854,0.0,15.769168038319705,178.4473834225821,197.5928817440703,-0.08440825707921214,0.0,0.01506394193394695,-0.16123521794729107,-0.11979908407763025,0.0,0.0,0.0,0.0,0.0,0.0039662695498772615,0.0,0.03087584768404742,0.003031036714441495,0.0020306929555419756,104.84143786350454,0.0,15.769168038319705,655.2994284064612,775.9100343082849,-0.6704895995820795,0.0,0.01506394193394695,0.05184710687996399,-0.02924959094883847,0.0,0.0,0.0,0.1787598996297841,0.0,0.09907351022894635,0.0,0.03087584768404742,0.010478108964333998,0.0069593105934749825,149575.9483560828,158840.92514494687,80044.10247375735,1011919.6188397775,1400380.594814564,3739.3987089020716,3971.0231286236735,2001.1025618439337,3613.9986387134913,3500.951487036412,1740.2598717347055,2012.8434468647351,1354.476287852514,1775.5670402480282,1732.2267270965099,159.8505755676688,130.89743877973285,45.49610459790841,23.707906144466058,15.426194407917624,152304.11584431698,158840.92514494687,79982.80852280799,1010442.8872990357,1401570.736811106,3807.6028961079264,3971.0231286236735,1999.5702130701995,3608.724597496555,3503.9268420277685,1605.8399081897578,2012.8434468647351,1384.0150654371505,1768.7105733872218,1737.4457624529882,160.31024039247407,130.89743877973285,45.53705142208012,23.782261394216054,15.47080664537,-2728.16748823419,0.0,61.293950949362646,1476.7315407421734,-1190.1419965426524,-68.20418720585475,0.0,1.5323487737340662,5.274041216936331,-2.9753549913566366,0.0,0.0,0.0,18.18398624952432,0.0,10.07805079006154,0.0,3.1407826413636015,1.0658642666675626,0.707921678183988
9,101.62720323258029,100.72787013013522,2.707013437150948,0.0,11.170099485341783,167.53621587303212,181.41332879552482,-0.0676753359287737,0.0,-0.24337449231481773,0.15342641154728337,0.07629350525873922,0.0,0.0,0.0,0.0,0.0,0.003180004343889186,0.0,0.029631482393797738,0.00298327766601008,0.0020060563090509437,105.81710606367426,0.0,11.170099485341783,687.8559126541546,804.8431182031708,-0.6265845305744421,0.0,-0.24337449231481773,0.20527351842724736,0.05669556061014717,0.0,0.0,0.0,0.3464413438667788,0.0,0.0997897167171087,0.0,0.029631482393797738,0.011004814141798356,0.0072480402799893415,150032.1007118045,158840.92514494687,79982.80852280799,1011918.228710051,1400774.0630896091,3750.802517795113,3971.0231286236735,1999.5702130701995,3613.9936739644663,3501.935157724025,1740.2598717347055,2012.8434468647351,1384.0150654371505,1775.576224301026,1750.1494680087953,160.08552055734552,130.89743877973285,45.53705142208012,23.70795371559295,15.428924837357938,152579.22204904765,158840.92514494687,80972.14728249215,1006077.0441089191,1398469.3385854042,3814.480551226193,3971.0231286236735,2024.3036820623038,3593.132300388994,3496.1733464635126,1605.8399081897578,2012.8434468647351,1429.533593943381,1766.3441322437761,1728.3191912115412,160.44522407214706,130.89743877973285,45.36745443196202,23.78177369443288,15.4695804943677,-2547.1213372431894,0.0,-989.3387596841611,5841.184601132353,2304.7245042049963,-63.67803343107974,0.0,-24.73346899210403,20.86137357547268,5.7618112605124985,0.0,0.0,0.0,35.20786486131736,0.0,10.141349821331222,0.0,3.0113646833171073,1.1183884833253153,0.736598062572405
10,101.25288285288566,101.0252010526261,1.7562027603054986,0.0,0.8883257274208427,213.81171994397928,216.4562484317056,0.043905069007637465,0.0,0.022208143185521067,0.05835843621718114,0.04746222657134266,0.0,0.0,0.0,0.0,0.0,0.002063060467257758,0.0,0.0035114157534696946,0.003454788696761615,0.0020268333191088158,109.1753625746018,0.0,0.8883257274208427,712.923351379742,822.9870396817647,-0.47546298758270245,0.0,0.022208143185521067,0.2636319546444285,0.1392168838113818,0.0,0.0,0.0,0.38115990045817805,0.0,0.1025343738154274,0.0,0.0035114157534696946,0.01131688792611427,0.007382076417512731,150475.72152938877,158840.92514494687,80972.14728249215,1011896.7140528699,1402185.508009698,3761.8930382347203,3971.0231286236735,2024.3036820623038,3613.9168359031073,3505.463770024245,1740.2598717347055,2012.8434468647351,1429.533593943381,1775.8160084767323,1775.8160084767323,160.3117585974786,130.89743877973285,45.36745443196202,23.708129233369373,15.429437954528016,152401.40145669258,158840.92514494687,80882.20174167841,1004422.5353353008,1396547.063678619,3810.0350364173146,3971.0231286236735,2022.05504354196,3587.2233404832177,3491.3676591965473,1605.8399081897578,2012.8434468647351,1429.533593943381,1750.594536175378,1736.8301014324697,160.35791312512788,130.89743877973285,45.38960977704152,23.819736736132594,15.488674885384826,-1925.6799273037764,0.0,89.94554081374703,7474.1787175690815,5638.444331079053,-48.141998182594406,0.0,2.248638520343676,26.693495419889583,14.096110827697636,0.0,0.0,0.0,38.59353874930946,0.0,10.381900940327458,0.0,0.35554096793384427,1.1458675274420844,0.7474565187134665
